,source, target, distance,Unnamed: 3,in_hra_pop
1001,VH_F_hilum_of_spleen,VH_F_renal_surface_of_spleen,-1,,False
1002,VH_F_colic_surface_of_spleen,VH_F_diaphragmatic_surface_of_spleen,-1,,False
1003,VH_F_gastric_surface_of_spleen,VH_F_renal_surface_of_spleen,-1,,False
1004,VH_F_gastric_surface_of_spleen,VH_F_hilum_of_spleen,-1,,False
1005,VH_F_diaphragmatic_surface_of_spleen,VH_F_renal_surface_of_spleen,-1,,False
1006,VH_F_diaphragmatic_surface_of_spleen,VH_F_gastric_surface_of_spleen,-1,,False
1007,VH_F_colic_surface_of_spleen,VH_F_gastric_surface_of_spleen,-1,,False
1008,VH_F_colic_surface_of_spleen,VH_F_renal_surface_of_spleen,-1,,False
1009,VH_F_colic_surface_of_spleen,VH_F_hilum_of_spleen,-1,,False
1010,VH_F_thymus_lobe_L,VH_F_thymus_lobe_R,-1,,False
1011,VH_F_carina,VH_F_trachea,-1,,False
1012,VH_F_trachea,VH_F_tracheal_cartilage,-1,,False
1013,VH_F_major_calyx_L_c,VH_F_renal_pelvis_L,-1,,False
1014,VH_F_major_calyx_L_a,VH_F_minor_calyx_L_b,-1,,False
1015,VH_F_major_calyx_L_d,VH_F_minor_calyx_L_i,-1,,False
1016,VH_F_minor_calyx_L_i,VH_F_minor_calyx_L_j,-1,,False
1017,VH_F_minor_calyx_L_b,VH_F_minor_calyx_L_c,-1,,False
1018,VH_F_major_calyx_L_a,VH_F_renal_pelvis_L,-1,,False
1019,VH_F_left_ureter,VH_F_renal_pelvis_L,-1,,False
1020,VH_F_minor_calyx_L_f,VH_F_minor_calyx_L_g,-1,,False
1021,VH_F_major_calyx_L_c,VH_F_major_calyx_L_d,-1,,False
1022,VH_F_minor_calyx_L_a,VH_F_minor_calyx_L_b,-1,,False
1023,VH_F_major_calyx_L_b,VH_F_minor_calyx_L_e,-1,,False
1024,VH_F_major_calyx_L_c,VH_F_minor_calyx_L_f,-1,,False
1025,VH_F_minor_calyx_L_b,VH_F_minor_calyx_L_d,-1,,False
1026,VH_F_major_calyx_L_b,VH_F_renal_pelvis_L,-1,,False
1027,VH_F_major_calyx_L_a,VH_F_minor_calyx_L_c,-1,,False
1028,VH_F_minor_calyx_L_c,VH_F_minor_calyx_L_d,-1,,False
1029,VH_F_major_calyx_L_d,VH_F_minor_calyx_L_h,-1,,False
1030,VH_F_major_calyx_L_a,VH_F_minor_calyx_L_a,-1,,False
1031,VH_F_major_calyx_L_b,VH_F_major_calyx_L_c,-1,,False
1032,VH_F_minor_calyx_L_a,VH_F_minor_calyx_L_c,-1,,False
1033,VH_F_major_calyx_L_a,VH_F_minor_calyx_L_d,-1,,False
1034,VH_F_major_calyx_L_d,VH_F_minor_calyx_L_j,-1,,False
1035,VH_F_major_calyx_L_d,VH_F_renal_pelvis_L,-1,,False
1036,VH_F_major_calyx_L_c,VH_F_minor_calyx_L_g,-1,,False
1037,VH_F_minor_calyx_L_h,VH_F_minor_calyx_L_j,-1,,False
1038,VH_F_major_calyx_R_c,VH_F_minor_calyx_R_j,-1,,False
1039,VH_F_minor_calyx_R_b,VH_F_minor_calyx_R_d,-1,,False
1040,VH_F_major_calyx_R_a,VH_F_minor_calyx_R_c,-1,,False
1041,VH_F_major_calyx_R_b,VH_F_minor_calyx_R_e,-1,,False
1042,VH_F_major_calyx_R_a,VH_F_minor_calyx_R_b,-1,,False
1043,VH_F_minor_calyx_R_e,VH_F_minor_calyx_R_f,-1,,False
1044,VH_F_major_calyx_R_b,VH_F_renal_pelvis_R,-1,,False
1045,VH_F_major_calyx_R_c,VH_F_minor_calyx_R_g,-1,,False
1046,VH_F_major_calyx_R_c,VH_F_renal_pelvis_R,-1,,False
1047,VH_F_major_calyx_R_a,VH_F_renal_pelvis_R,-1,,False
1048,VH_F_minor_calyx_R_a,VH_F_minor_calyx_R_b,-1,,False
1049,VH_F_major_calyx_R_c,VH_F_minor_calyx_R_h,-1,,False
1050,VH_F_renal_pelvis_R,VH_F_right_ureter,-1,,False
1051,VH_F_minor_calyx_R_c,VH_F_minor_calyx_R_d,-1,,False
1052,VH_F_minor_calyx_R_b,VH_F_minor_calyx_R_c,-1,,False
1053,VH_F_major_calyx_R_c,VH_F_minor_calyx_R_i,-1,,False
1054,VH_F_major_calyx_R_a,VH_F_minor_calyx_R_a,-1,,False
1055,VH_F_major_calyx_R_a,VH_F_minor_calyx_R_d,-1,,False
1056,VH_F_major_calyx_R_b,VH_F_minor_calyx_R_f,-1,,False
1057,VH_F_major_calyx_R_a,VH_F_major_calyx_R_b,-1,,False
1058,VH_F_trigone_of_urinary_bladder,VH_F_ureteral_orifice_L,-1,,False
1059,VH_F_fundus_of_urinary_bladder_base,VH_F_ureteral_orifice_L,-1,,False
1060,VH_F_fundus_of_urinary_bladder_base,VH_F_fundus_of_urinary_bladder_dome,-1,,False
1061,VH_F_trigone_of_urinary_bladder,VH_F_urinary_bladder_neck_smooth_muscle,-1,,False
1062,VH_F_fundus_of_urinary_bladder_base,VH_F_urinary_bladder_neck_smooth_muscle,-1,,False
1063,VH_F_fundus_of_urinary_bladder_dome,VH_F_trigone_of_urinary_bladder,-1,,False
1064,VH_F_fundus_of_urinary_bladder_base,VH_F_trigone_of_urinary_bladder,-1,,False
1065,VH_F_trigone_of_urinary_bladder,VH_F_ureteral_orifice_R,-1,,False
1066,VH_F_anterior_wall_of_uterus,VH_F_fundus_of_uterus,-1,,False
1067,VH_F_cornua,VH_F_fundus_of_uterus,-1,,False
1068,VH_F_body_of_uterus,VH_F_cornua,-1,,False
1069,VH_F_cervix,VH_F_internal_cervical_os,-1,,False
1070,VH_F_cervicovaginal_junction,VH_F_cervix,-1,,False
1071,VH_F_abdominal_ostium_of_uterine_tube,VH_F_anterior_wall_of_uterus,-1,,False
1072,VH_F_body_of_uterus,VH_F_posterior_wall_of_uterus,-1,,False
1073,VH_F_internal_cervical_os,VH_F_lower_uterine_segment,-1,,False
1074,VH_F_fundus_of_uterus,VH_F_posterior_wall_of_uterus,-1,,False
1075,VH_F_abdominal_ostium_of_uterine_tube,VH_F_fundus_of_uterus,-1,,False
1076,VH_F_cervix,VH_F_external_cervical_os,-1,,False
1077,VH_F_lower_uterine_segment,VH_F_posterior_wall_of_uterus,-1,,False
1078,VH_F_anterior_wall_of_uterus,VH_F_body_of_uterus,-1,,False
1079,VH_F_anterior_wall_of_uterus,VH_F_lower_uterine_segment,-1,,False
1080,VH_F_body_of_uterus,VH_F_fundus_of_uterus,-1,,False
1081,VH_F_cervix,VH_F_lower_uterine_segment,-1,,False
1082,VH_F_abdominal_ostium_of_uterine_tube,VH_F_body_of_uterus,-1,,False
1083,VH_F_anterior_wall_of_uterus,VH_F_posterior_wall_of_uterus,-1,,False
1084,VH_F_body_of_uterus,VH_F_lower_uterine_segment,-1,,False
1085,VH_M_central_retinal_artery_L,VH_M_long_posterior_ciliary_artery_L,-1,,False
1086,VH_M_descending_aorta_b,VH_M_left_renal_artery,-1,,False
1087,VH_M_inferior_mesenteric_artery,VH_M_sigmoid_artery_b,-1,,False
1088,VH_M_superior_mesenteric_artery,VH_M_superior_mesenteric_vein,-1,,False
1089,VH_M_central_retinal_artery_R,VH_M_central_retinal_vein_R,-1,,False
1090,VH_M_brachiocephalic_vein_R,VH_M_superior_vena_cava,-1,,False
1091,VH_M_central_retinal_vein_L,VH_M_opthalmic_artery_L,-1,,False
1092,VH_M_coronary_sinus,VH_M_left_marginal_branch,-1,,False
1093,VH_M_splenic_artery,VH_M_splenic_vein,-1,,False
1094,VH_M_ileocolic_artery,VH_M_right_colic_vein,-1,,False
1095,VH_M_inferior_vena_cava_a,VH_M_middle_hepatic_vein,-1,,False
1096,VH_M_coronary_sinus,VH_M_small_cardiac_vein,-1,,False
1097,VH_M_right_coronary_artery,VH_M_right_marginal_artery,-1,,False
1098,VH_M_central_retinal_vein_R,VH_M_superior_ophthalmic_vein_R,-1,,False
1099,VH_M_left_subclavian_artery_a,VH_M_left_subclavian_artery_b,-1,,False
1100,VH_M_common_iliac_vein_L,VH_M_sigmoid_artery_a,-1,,False
1101,VH_M_ascending_aorta,VH_M_pulmonary_trunk,-1,,False
1102,VH_M_hepatic_portal_vein,VH_M_proper_hepatic_artery,-1,,False
1103,VH_M_common_iliac_vein_R,VH_M_internal_iliac_vein_R,-1,,False
1104,VH_M_hepatic_portal_vein,VH_M_superior_mesenteric_vein,-1,,False
1105,VH_M_common_iliac_vein_R,VH_M_external_iliac_vein_R,-1,,False
1106,VH_M_hepatic_portal_vein,VH_M_portal_vein,-1,,False
1107,VH_M_ileocolic_artery,VH_M_right_colic_artery,-1,,False
1108,VH_M_common_iliac_vein_L,VH_M_inferior_vena_cava_b,-1,,False
1109,VH_M_internal_iliac_vein_L,VH_M_internal_pudendal_vein_L,-1,,False
1110,VH_M_great_cardiac_vein,VH_M_left_anterior_descending_artery,-1,,False
1111,VH_M_left_branch_of_portal_vein,VH_M_portal_vein,-1,,False
1112,VH_M_inferior_mesenteric_vein,VH_M_superior_rectal_vein,-1,,False
1113,VH_M_splenic_vein,VH_M_superior_mesenteric_vein,-1,,False
1114,VH_M_posterior_segmental_right_hepatic_artery,VH_M_right_branch_of_portal_vein,-1,,False
1115,VH_M_common_hepatic_artery,VH_M_hepatic_portal_vein,-1,,False
1116,VH_M_internal_iliac_vein_R,VH_M_middle_rectal_vein_R,-1,,False
1117,VH_M_middle_cardiac_vein,VH_M_right_posterior_descending_artery,-1,,False
1118,VH_M_common_iliac_vein_L,VH_M_external_iliac_vein_L,-1,,False
1119,VH_M_cystic_vein,VH_M_portal_vein,-1,,False
1120,VH_M_internal_iliac_vein_L,VH_M_middle_rectal_vein_L,-1,,False
1121,VH_M_external_iliac_vein_L,VH_M_sigmoid_vein,-1,,False
1122,VH_M_middle_colic_vein,VH_M_superior_mesenteric_vein,-1,,False
1123,VH_M_posterior_segmental_right_hepatic_artery,VH_M_right_hepatic_artery,-1,,False
1124,VH_M_coronary_sinus,VH_M_middle_cardiac_vein,-1,,False
1125,VH_M_descending_aorta_b,VH_M_renal_vein_L,-1,,False
1126,VH_M_marginal_artery_of_Drummond,VH_M_sigmoid_artery_c,-1,,False
1127,VH_M_common_iliac_vein_L,VH_M_superior_rectal_vein,-1,,False
1128,VH_M_left_common_carotid_artery_a,VH_M_left_common_carotid_artery_b,-1,,False
1129,VH_M_hepatic_portal_vein,VH_M_left_hepatic_artery,-1,,False
1130,VH_M_inferior_rectal_vein_L,VH_M_internal_pudendal_vein_L,-1,,False
1131,VH_M_inferior_mesenteric_vein,VH_M_sigmoid_artery_c,-1,,False
1132,VH_M_left_colic_artery,VH_M_sigmoid_artery_b,-1,,False
1133,VH_M_left_branch_of_portal_vein,VH_M_left_hepatic_artery,-1,,False
1134,VH_M_cystic_vein,VH_M_right_branch_of_portal_vein,-1,,False
1135,VH_M_aortic_arch,VH_M_left_subclavian_artery_a,-1,,False
1136,VH_M_common_iliac_vein_L,VH_M_internal_iliac_vein_L,-1,,False
1137,VH_M_diagonal_branch_of_left_anterior_descending_artery,VH_M_left_marginal_branch,-1,,False
1138,VH_M_middle_colic_artery,VH_M_right_colic_artery,-1,,False
1139,VH_M_left_colic_vein,VH_M_marginal_artery_of_Drummond,-1,,False
1140,VH_M_common_iliac_vein_R,VH_M_inferior_vena_cava_b,-1,,False
1141,VH_M_left_branch_of_portal_vein,VH_M_middle_hepatic_artery_branch_of_left_hepatic_artery,-1,,False
1142,VH_M_left_hepatic_artery,VH_M_right_hepatic_artery,-1,,False
1143,VH_M_portal_vein,VH_M_splenic_vein,-1,,False
1144,VH_M_inferior_pancreaticoduodenal_vein,VH_M_superior_mesenteric_vein,-1,,False
1145,VH_M_aortic_arch,VH_M_brachiocephalic_artery_a,-1,,False
1146,VH_M_right_coronary_artery,VH_M_right_posterior_descending_artery,-1,,False
1147,VH_M_inferior_mesenteric_vein,VH_M_sigmoid_vein,-1,,False
1148,VH_M_common_hepatic_artery,VH_M_proper_hepatic_artery,-1,,False
1149,VH_M_left_hepatic_artery,VH_M_middle_hepatic_artery_branch_of_left_hepatic_artery,-1,,False
1150,VH_M_inferior_vena_cava_b,VH_M_renal_vein_L,-1,,False
1151,VH_M_proper_hepatic_artery,VH_M_right_hepatic_artery,-1,,False
1152,VH_M_descending_aorta_b,VH_M_inferior_mesenteric_artery,-1,,False
1153,VH_M_brachiocephalic_vein_L,VH_M_superior_vena_cava,-1,,False
1154,VH_M_right_colic_vein,VH_M_superior_mesenteric_vein,-1,,False
1155,VH_M_common_hepatic_artery,VH_M_portal_vein,-1,,False
1156,VH_M_central_retinal_artery_R,VH_M_long_posterior_ciliary_artery_R,-1,,False
1157,VH_M_inferior_mesenteric_artery,VH_M_left_colic_artery,-1,,False
1158,VH_M_ascending_aorta,VH_M_pulmonary_artery_R,-1,,False
1159,VH_M_ophthalmic_vein_R,VH_M_superior_ophthalmic_vein_R,-1,,False
1160,VH_M_inferior_mesenteric_artery,VH_M_sigmoid_artery_c,-1,,False
1161,VH_M_inferior_vena_cava_a,VH_M_inferior_vena_cava_b,-1,,False
1162,VH_M_descending_aorta_b,VH_M_right_renal_artery,-1,,False
1163,VH_M_inferior_mesenteric_vein,VH_M_left_colic_vein,-1,,False
1164,VH_M_right_colic_artery,VH_M_superior_mesenteric_vein,-1,,False
1165,VH_M_cystic_artery,VH_M_right_hepatic_artery,-1,,False
1166,VH_M_hepatic_portal_vein,VH_M_right_hepatic_artery,-1,,False
1167,VH_M_external_iliac_vein_R,VH_M_internal_iliac_vein_R,-1,,False
1168,VH_M_inferior_mesenteric_vein,VH_M_splenic_vein,-1,,False
1169,VH_M_common_iliac_vein_L,VH_M_median_sacral_vein,-1,,False
1170,VH_M_ileocolic_vein,VH_M_superior_mesenteric_vein,-1,,False
1171,VH_M_pulmonary_artery_L,VH_M_pulmonary_vein_L_sup,-1,,False
1172,VH_M_portal_vein,VH_M_proper_hepatic_artery,-1,,False
1173,VH_M_ileocolic_artery,VH_M_superior_mesenteric_artery,-1,,False
1174,VH_M_aortic_arch,VH_M_pulmonary_artery_R,-1,,False
1175,VH_M_portal_vein,VH_M_superior_mesenteric_vein,-1,,False
1176,VH_M_diagonal_branch_of_left_anterior_descending_artery,VH_M_left_coronary_artery,-1,,False
1177,VH_M_hepatic_portal_vein,VH_M_left_branch_of_portal_vein,-1,,False
1178,VH_M_ophthalmic_vein_L,VH_M_superior_ophthalmic_vein_L,-1,,False
1179,VH_M_celiac_trunk,VH_M_common_hepatic_artery,-1,,False
1180,VH_M_central_retinal_vein_R,VH_M_opthalmic_artery_R,-1,,False
1181,VH_M_anterior_segmental_right_hepatic_artery,VH_M_right_hepatic_artery,-1,,False
1182,VH_M_internal_iliac_vein_R,VH_M_internal_pudendal_vein_R,-1,,False
1183,VH_M_left_colic_artery,VH_M_marginal_artery_of_Drummond,-1,,False
1184,VH_M_inferior_vena_cava_b,VH_M_renal_vein_R,-1,,False
1185,VH_M_right_colic_artery,VH_M_superior_mesenteric_artery,-1,,False
1186,VH_M_inferior_rectal_vein_R,VH_M_internal_pudendal_vein_R,-1,,False
1187,VH_M_aortic_arch,VH_M_descending_aorta_a,-1,,False
1188,VH_M_celiac_trunk,VH_M_splenic_artery,-1,,False
1189,VH_M_portal_vein,VH_M_right_branch_of_portal_vein,-1,,False
1190,VH_M_coronary_sinus,VH_M_great_cardiac_vein,-1,,False
1191,VH_M_descending_aorta_b,VH_M_inferior_vena_cava_b,-1,,False
1192,VH_M_aortic_arch,VH_M_ascending_aorta,-1,,False
1193,VH_M_anterior_segmental_right_hepatic_artery,VH_M_posterior_segmental_right_hepatic_artery,-1,,False
1194,VH_M_brachiocephalic_artery_a,VH_M_brachiocephalic_vein_L,-1,,False
1195,VH_M_diagonal_branch_of_anterior_descending_branch_of_left_coronary_artery,VH_M_left_anterior_descending_artery,-1,,False
1196,VH_M_coronary_sinus,VH_M_posterior_vein_of_left_ventricle,-1,,False
1197,VH_M_left_anterior_descending_artery,VH_M_left_coronary_artery,-1,,False
1198,VH_M_central_retinal_vein_L,VH_M_superior_ophthalmic_vein_L,-1,,False
1199,VH_M_right_coronary_artery,VH_M_small_cardiac_vein,-1,,False
1200,VH_M_right_colic_artery,VH_M_right_colic_vein,-1,,False
1201,VH_M_hepatic_portal_vein,VH_M_splenic_vein,-1,,False
1202,VH_M_aortic_arch,VH_M_left_common_carotid_artery_a,-1,,False
1203,VH_M_descending_aorta_b,VH_M_superior_mesenteric_artery,-1,,False
1204,VH_M_portal_vein,VH_M_right_hepatic_artery,-1,,False
1205,VH_M_inferior_vena_cava_a,VH_M_right_hepatic_vein,-1,,False
1206,VH_M_marginal_artery_of_Drummond,VH_M_middle_colic_artery,-1,,False
1207,VH_M_pulmonary_artery_R,VH_M_pulmonary_trunk,-1,,False
1208,VH_M_descending_aorta_a,VH_M_descending_aorta_b,-1,,False
1209,VH_M_inferior_mesenteric_artery,VH_M_sigmoid_artery_a,-1,,False
1210,VH_M_coronary_sinus,VH_M_right_coronary_artery,-1,,False
1211,VH_M_coronary_sinus,VH_M_diagonal_branch_of_left_anterior_descending_artery,-1,,False
1212,VH_M_middle_colic_artery,VH_M_superior_mesenteric_artery,-1,,False
1213,VH_M_left_colic_artery,VH_M_sigmoid_artery_c,-1,,False
1214,VH_M_left_hepatic_artery,VH_M_proper_hepatic_artery,-1,,False
1215,VH_M_brachiocephalic_artery_a,VH_M_brachiocephalic_artery_b,-1,,False
1216,VH_M_diagonal_branch_of_anterior_descending_branch_of_left_coronary_artery,VH_M_great_cardiac_vein,-1,,False
1217,VH_M_pulmonary_artery_L,VH_M_pulmonary_trunk,-1,,False
1218,VH_M_ileocolic_vein,VH_M_right_colic_vein,-1,,False
1219,VH_M_central_retinal_artery_L,VH_M_central_retinal_vein_L,-1,,False
1220,VH_M_sigmoid_artery_b,VH_M_sigmoid_artery_c,-1,,False
1221,VH_M_optic_choroid_L,VH_M_retina_L,-1,,False
1222,VH_M_ciliary_processes_L,VH_M_vitreous_humor_L,-1,,False
1223,VH_M_macula_lutea_L,VH_M_retina_L,-1,,False
1224,VH_M_macula_lutea_L,VH_M_vitreous_humor_L,-1,,False
1225,VH_M_retina_L,VH_M_sclera_L,-1,,False
1226,VH_M_cornea_L,VH_M_sclera_L,-1,,False
1227,VH_M_cornea_L,VH_M_corneo_scleral_junction_L,-1,,False
1228,VH_M_lens_L,VH_M_vitreous_humor_L,-1,,False
1229,VH_M_suspensory_ligament_of_lens_L,VH_M_vitreous_humor_L,-1,,False
1230,VH_M_ora_serrata_of_retina_L,VH_M_retina_L,-1,,False
1231,VH_M_aqueous_humor_L,VH_M_cornea_L,-1,,False
1232,VH_M_aqueous_humor_L,VH_M_schlemms_canal_L,-1,,False
1233,VH_M_ora_serrata_of_retina_L,VH_M_vitreous_humor_L,-1,,False
1234,VH_M_ciliary_muscle_L,VH_M_ciliary_processes_L,-1,,False
1235,VH_M_ciliary_muscle_L,VH_M_trabecular_meshwork_L,-1,,False
1236,VH_M_aqueous_humor_L,VH_M_trabecular_meshwork_L,-1,,False
1237,VH_M_ciliary_body_L,VH_M_retina_L,-1,,False
1238,VH_M_ciliary_body_L,VH_M_vitreous_humor_L,-1,,False
1239,VH_M_iris_L,VH_M_trabecular_meshwork_L,-1,,False
1240,VH_M_ciliary_body_L,VH_M_iris_L,-1,,False
1241,VH_M_ciliary_body_L,VH_M_ciliary_muscle_L,-1,,False
1242,VH_M_bulbar_conjunctiva_L,VH_M_sclera_L,-1,,False
1243,VH_M_optic_disc_L,VH_M_retina_L,-1,,False
1244,VH_M_aqueous_humor_L,VH_M_ciliary_body_L,-1,,False
1245,VH_M_aqueous_humor_L,VH_M_pupil_L,-1,,False
1246,VH_M_aqueous_humor_L,VH_M_iris_L,-1,,False
1247,VH_M_ciliary_muscle_L,VH_M_ora_serrata_of_retina_L,-1,,False
1248,VH_M_ciliary_muscle_L,VH_M_optic_choroid_L,-1,,False
1249,VH_M_ciliary_muscle_L,VH_M_sclera_L,-1,,False
1250,VH_M_retina_L,VH_M_vitreous_humor_L,-1,,False
1251,VH_M_ciliary_body_L,VH_M_ciliary_processes_L,-1,,False
1252,VH_M_schlemms_canal_L,VH_M_trabecular_meshwork_L,-1,,False
1253,VH_M_sclera_L,VH_M_trabecular_meshwork_L,-1,,False
1254,VH_M_optic_choroid_L,VH_M_ora_serrata_of_retina_L,-1,,False
1255,VH_M_ciliary_muscle_L,VH_M_suspensory_ligament_of_lens_L,-1,,False
1256,VH_M_optic_choroid_L,VH_M_sclera_L,-1,,False
1257,VH_M_aqueous_humor_L,VH_M_lens_L,-1,,False
1258,VH_M_lens_L,VH_M_pupil_L,-1,,False
1259,VH_M_fovea_L,VH_M_vitreous_humor_L,-1,,False
1260,VH_M_ciliary_body_L,VH_M_ora_serrata_of_retina_L,-1,,False
1261,VH_M_ciliary_body_L,VH_M_optic_choroid_L,-1,,False
1262,VH_M_ciliary_processes_L,VH_M_suspensory_ligament_of_lens_L,-1,,False
1263,VH_M_optic_choroid_L,VH_M_optic_disc_L,-1,,False
1264,VH_M_optic_choroid_L,VH_M_suspensory_ligament_of_lens_L,-1,,False
1265,VH_M_iris_L,VH_M_lens_L,-1,,False
1266,VH_M_lens_L,VH_M_suspensory_ligament_of_lens_L,-1,,False
1267,VH_M_corneo_scleral_junction_L,VH_M_sclera_L,-1,,False
1268,VH_M_fovea_L,VH_M_macula_lutea_L,-1,,False
1269,VH_M_ciliary_body_L,VH_M_suspensory_ligament_of_lens_L,-1,,False
1270,VH_M_ciliary_muscle_L,VH_M_iris_L,-1,,False
1271,VH_M_aqueous_humor_L,VH_M_ciliary_muscle_L,-1,,False
1272,VH_M_cornea_R,VH_M_corneo_scleral_junction_R,-1,,False
1273,VH_M_ciliary_muscle_R,VH_M_ciliary_processes_R,-1,,False
1274,VH_M_aqueous_humor_R,VH_M_trabecular_meshwork_R,-1,,False
1275,VH_M_macula_lutea_R,VH_M_vitreous_humor_R,-1,,False
1276,VH_M_ciliary_muscle_R,VH_M_ora_serrata_of_retina_R,-1,,False
1277,VH_M_ciliary_muscle_R,VH_M_iris_R,-1,,False
1278,VH_M_ora_serrata_of_retina_R,VH_M_vitreous_humor_R,-1,,False
1279,VH_M_retina_R,VH_M_sclera_R,-1,,False
1280,VH_M_aqueous_humor_R,VH_M_iris_R,-1,,False
1281,VH_M_macula_lutea_R,VH_M_retina_R,-1,,False
1282,VH_M_ora_serrata_of_retina_R,VH_M_retina_R,-1,,False
1283,VH_M_sclera_R,VH_M_trabecular_meshwork_R,-1,,False
1284,VH_M_aqueous_humor_R,VH_M_pupil_R,-1,,False
1285,VH_M_aqueous_humor_R,VH_M_schlemms_canal_R,-1,,False
1286,VH_M_retina_R,VH_M_vitreous_humor_R,-1,,False
1287,VH_M_ciliary_processes_R,VH_M_suspensory_ligament_of_lens_R,-1,,False
1288,VH_M_ciliary_body_R,VH_M_suspensory_ligament_of_lens_R,-1,,False
1289,VH_M_ciliary_body_R,VH_M_optic_choroid_R,-1,,False
1290,VH_M_ciliary_body_R,VH_M_ciliary_processes_R,-1,,False
1291,VH_M_aqueous_humor_R,VH_M_cornea_R,-1,,False
1292,VH_M_optic_choroid_R,VH_M_optic_disc_R,-1,,False
1293,VH_M_corneo_scleral_junction_R,VH_M_sclera_R,-1,,False
1294,VH_M_ciliary_body_R,VH_M_ora_serrata_of_retina_R,-1,,False
1295,VH_M_ciliary_body_R,VH_M_iris_R,-1,,False
1296,VH_M_fovea_R,VH_M_vitreous_humor_R,-1,,False
1297,VH_M_ciliary_processes_R,VH_M_vitreous_humor_R,-1,,False
1298,VH_M_ciliary_body_R,VH_M_vitreous_humor_R,-1,,False
1299,VH_M_suspensory_ligament_of_lens_R,VH_M_vitreous_humor_R,-1,,False
1300,VH_M_aqueous_humor_R,VH_M_ciliary_body_R,-1,,False
1301,VH_M_ciliary_body_R,VH_M_retina_R,-1,,False
1302,VH_M_fovea_R,VH_M_macula_lutea_R,-1,,False
1303,VH_M_optic_disc_R,VH_M_retina_R,-1,,False
1304,VH_M_cornea_R,VH_M_sclera_R,-1,,False
1305,VH_M_lens_R,VH_M_pupil_R,-1,,False
1306,VH_M_schlemms_canal_R,VH_M_trabecular_meshwork_R,-1,,False
1307,VH_M_lens_R,VH_M_suspensory_ligament_of_lens_R,-1,,False
1308,VH_M_iris_R,VH_M_lens_R,-1,,False
1309,VH_M_aqueous_humor_R,VH_M_ciliary_muscle_R,-1,,False
1310,VH_M_optic_choroid_R,VH_M_sclera_R,-1,,False
1311,VH_M_optic_choroid_R,VH_M_suspensory_ligament_of_lens_R,-1,,False
1312,VH_M_bulbar_conjunctiva_R,VH_M_sclera_R,-1,,False
1313,VH_M_iris_R,VH_M_trabecular_meshwork_R,-1,,False
1314,VH_M_optic_choroid_R,VH_M_ora_serrata_of_retina_R,-1,,False
1315,VH_M_lens_R,VH_M_vitreous_humor_R,-1,,False
1316,VH_M_ciliary_muscle_R,VH_M_sclera_R,-1,,False
1317,VH_M_ciliary_muscle_R,VH_M_optic_choroid_R,-1,,False
1318,VH_M_ciliary_muscle_R,VH_M_suspensory_ligament_of_lens_R,-1,,False
1319,VH_M_aqueous_humor_R,VH_M_lens_R,-1,,False
1320,VH_M_optic_choroid_R,VH_M_retina_R,-1,,False
1321,VH_M_ciliary_muscle_R,VH_M_trabecular_meshwork_R,-1,,False
1322,VH_M_ciliary_body_R,VH_M_ciliary_muscle_R,-1,,False
1323,VH_M_heart_right_ventricle,VH_M_right_cardiac_atrium,-1,,False
1324,VH_M_interventricular_septum,VH_M_tricuspid_valve,-1,,False
1325,VH_M_heart_left_ventricle,VH_M_left_cardiac_atrium,-1,,False
1326,VH_M_heart_left_ventricle,VH_M_tricuspid_valve,-1,,False
1327,VH_M_aortic_valve,VH_M_mitral_valve,-1,,False
1328,VH_M_heart_left_ventricle,VH_M_heart_right_ventricle,-1,,False
1329,VH_M_left_cardiac_atrium,VH_M_right_cardiac_atrium,-1,,False
1330,VH_M_heart_left_ventricle,VH_M_right_cardiac_atrium,-1,,False
1331,VH_M_heart_right_ventricle,VH_M_interventricular_septum,-1,,False
1332,VH_M_interventricular_septum,VH_M_mitral_valve,-1,,False
1333,VH_M_aortic_valve,VH_M_heart_left_ventricle,-1,,False
1334,VH_M_mitral_valve,VH_M_right_cardiac_atrium,-1,,False
1335,VH_M_heart_left_ventricle,VH_M_interventricular_septum,-1,,False
1336,VH_M_left_cardiac_atrium,VH_M_mitral_valve,-1,,False
1337,VH_M_right_cardiac_atrium,VH_M_tricuspid_valve,-1,,False
1338,VH_M_heart_left_ventricle,VH_M_mitral_valve,-1,,False
1339,VH_M_heart_right_ventricle,VH_M_papillary_muscle_of_heart_posterior,-1,,False
1340,VH_M_heart_right_ventricle,VH_M_pulmonary_valve,-1,,False
1341,VH_M_aortic_valve,VH_M_left_cardiac_atrium,-1,,False
1342,VH_M_heart_right_ventricle,VH_M_papillary_muscle_of_heart_medial,-1,,False
1343,VH_M_heart_right_ventricle,VH_M_papillary_muscle_of_heart_anterior,-1,,False
1344,VH_M_aortic_valve,VH_M_heart_right_ventricle,-1,,False
1345,VH_M_heart_right_ventricle,VH_M_tricuspid_valve,-1,,False
1346,VH_M_renal_column_L,VH_M_renal_pyramid_L_a,-1,,False
1347,VH_M_renal_column_L,VH_M_renal_pyramid_L_b,-1,,False
1348,VH_M_outer_cortex_of_kidney_L,VH_M_renal_pyramid_L_g,-1,,False
1349,VH_M_kidney_capsule_L,VH_M_outer_cortex_of_kidney_L,-1,,False
1350,VH_M_renal_column_L,VH_M_renal_pyramid_L_c,-1,,False
1351,VH_M_outer_cortex_of_kidney_L,VH_M_renal_column_L,-1,,False
