gene_label,in_hra,in_hra_pop,in_kpmp,in_mosdap,all_four
PPP2CB,0,1,0,0,False
PPP2R1A,0,1,0,0,False
PPP2R1B,0,1,0,0,False
PPP2R2A,0,1,0,0,False
PPP2R2B,0,1,0,0,False
PPP2R2D,0,1,0,0,False
PPP2R3A,0,1,0,0,False
PPP2R3B,0,1,0,0,False
PPP2R3C,0,1,0,0,False
PPP2R5A,0,1,0,0,False
PPP2R5C,0,1,0,0,False
PPP2R5D,0,1,0,0,False
PPP2R5E,0,1,0,0,False
PPP3CA,0,1,0,0,False
PPP3CB,0,1,0,0,False
PPP3CB-AS1,0,1,0,0,False
PPP3CC,0,1,0,0,False
PPP3R1,0,1,0,0,False
PPP4C,0,1,0,0,False
PPP4R1,0,1,0,0,False
PPP4R1-AS1,0,1,0,0,False
PPP4R1L,0,1,0,0,False
PPP4R2,0,1,0,0,False
PPP4R3A,0,1,0,0,False
PPP4R3B,0,1,0,0,False
PPP4R4,0,1,0,0,False
PPP5C,0,1,0,0,False
PPP6C,0,1,0,0,False
PPP6R1,0,1,0,0,False
PPP6R2,0,1,0,0,False
PPP6R3,0,1,0,0,False
PPRC1,0,1,0,0,False
PPT1,0,1,0,0,False
PPT2,0,1,0,0,False
PPT2-EGFL8,0,1,0,0,False
PPTC7,0,1,0,0,False
PPWD1,0,1,0,0,False
PPY,1,1,0,0,False
PQBP1,0,1,0,0,False
PRAC1,0,1,0,0,False
PRADC1,0,1,0,0,False
PRAF2,0,1,0,0,False
PRAG1,0,1,0,0,False
PRAM1,0,1,0,0,False
PRAME,0,1,0,0,False
PRAMEF2,0,1,0,0,False
PRAMEF27,0,1,0,0,False
PRAMEF4,0,1,0,0,False
PRANCR,0,1,0,0,False
PRAP1,0,1,0,0,False
PRB1,0,1,0,0,False
PRB3,0,1,0,0,False
PRB4,0,1,0,0,False
PRC1,0,1,0,0,False
PRC1-AS1,0,1,0,0,False
PRCC,0,1,0,0,False
PRCD,0,1,0,0,False
PRCP,0,1,0,0,False
PRDM1,1,1,0,0,False
PRDM10,0,1,0,0,False
PRDM11,0,1,0,0,False
PRDM16,1,1,0,0,False
PRDM16-DT,0,1,0,0,False
PRDM2,0,1,0,0,False
PRDM4,0,1,0,0,False
PRDM5,0,1,0,0,False
PRDM6,0,1,0,0,False
PRDM8,1,1,0,0,False
PRDM9,0,1,0,0,False
PRDX1,1,1,0,0,False
PRDX2,0,1,0,0,False
PRDX3,0,1,0,0,False
PRDX4,0,1,0,0,False
PRDX5,0,1,0,0,False
PRDX6,0,1,0,0,False
PRDX6-AS1,0,1,0,0,False
PREB,0,1,0,0,False
PRECSIT,0,1,0,0,False
PRELID1,0,1,0,0,False
PRELID1P1,0,1,0,0,False
PRELID1P6,0,1,0,0,False
PRELID2,1,1,0,0,False
PRELID3A,0,1,0,0,False
PRELID3B,0,1,0,0,False
PRELP,0,1,0,0,False
PREP,0,1,0,0,False
PREPL,0,1,0,0,False
PREX1,0,1,0,0,False
PREX2,1,1,0,0,False
PRF1,1,1,0,1,False
PRG2,1,1,0,0,False
PRG3,0,1,0,0,False
PRG4,1,1,0,1,False
PRH1,0,1,0,0,False
PRICKLE1,0,1,0,0,False
PRICKLE2,0,1,0,0,False
PRICKLE2-AS1,0,1,0,0,False
PRICKLE3,0,1,0,0,False
PRIM1,0,1,0,0,False
PRIM2,0,1,0,0,False
PRIM2BP,0,1,0,0,False
PRIMA1,0,1,0,0,False
PRIMPOL,0,1,0,0,False
PRKAA1,0,1,0,0,False
PRKAA2,0,1,0,0,False
PRKAB1,0,1,0,0,False
PRKAB2,0,1,0,0,False
PRKACA,0,1,0,0,False
PRKACB,0,1,0,0,False
PRKACB-DT,0,1,0,0,False
PRKAG1,0,1,0,0,False
PRKAG2,0,1,0,1,False
PRKAG2-AS1,0,1,0,0,False
PRKAG3,0,1,0,0,False
PRKAR1A,0,1,0,0,False
PRKAR1B,0,1,0,0,False
PRKAR2A,0,1,0,0,False
PRKAR2A-AS1,0,1,0,0,False
PRKAR2B,0,1,0,0,False
PRKAR2B-AS1,0,1,0,0,False
PRKCA,1,1,0,0,False
PRKCA-AS1,0,1,0,0,False
PRKCB,0,1,1,0,False
PRKCD,0,1,0,0,False
PRKCE,0,1,0,0,False
PRKCG,0,1,0,0,False
PRKCH,1,1,1,0,False
PRKCH-AS1,0,1,0,0,False
PRKCI,0,1,0,0,False
PRKCQ,0,1,0,0,False
PRKCQ-AS1,0,1,0,0,False
PRKCSH,0,1,0,0,False
PRKCZ,0,1,0,0,False
PRKD1,0,1,0,0,False
PRKD2,0,1,0,0,False
PRKD3,0,1,0,0,False
PRKDC,0,1,0,0,False
PRKG1,0,1,0,0,False
PRKG1-AS1,0,1,0,0,False
PRKG2,0,1,0,0,False
PRKG2-AS1,0,1,0,0,False
PRKN,0,1,0,0,False
PRKRA,0,1,0,0,False
PRKRIP1,0,1,0,0,False
PRKX,0,1,0,0,False
PRKX-AS1,0,1,0,0,False
PRKY,0,1,0,0,False
PRL,0,1,0,0,False
PRLR,1,1,0,0,False
PRMT1,0,1,0,0,False
PRMT2,0,1,0,0,False
PRMT3,0,1,0,0,False
PRMT5,0,1,0,0,False
PRMT5-AS1,0,1,0,0,False
PRMT5-DT,0,1,0,0,False
PRMT7,0,1,0,0,False
PRMT9,0,1,0,0,False
PRND,0,1,0,0,False
PRNP,0,1,0,0,False
PROB1,0,1,0,0,False
PROC,0,1,0,0,False
PROCA1,0,1,0,0,False
PROCR,0,1,0,0,False
PRODH,1,1,0,0,False
PRODH2,0,1,0,0,False
PROK2,0,1,0,1,False
PROM1,1,1,0,0,False
PROM2,0,1,0,0,False
PRORP,0,1,0,0,False
PROS1,0,1,0,0,False
PROSER1,0,1,0,0,False
PROSER2,0,1,0,0,False
PROSER3,0,1,0,0,False
PROX1,1,1,0,1,False
PROX1-AS1,0,1,0,0,False
PRP4K,0,1,0,0,False
PRPF18,0,1,0,0,False
PRPF19,0,1,0,0,False
PRPF3,0,1,0,0,False
PRPF31,0,1,0,0,False
PRPF38A,0,1,0,0,False
PRPF38B,0,1,0,0,False
PRPF39,0,1,0,0,False
PRPF4,0,1,0,0,False
PRPF40A,0,1,0,0,False
PRPF40B,0,1,0,0,False
PRPF6,0,1,0,0,False
PRPF8,0,1,0,0,False
PRPH,1,1,0,0,False
PRPH2,0,1,0,0,False
PRPS1,0,1,0,0,False
PRPS2,0,1,0,0,False
PRPSAP1,0,1,0,0,False
PRPSAP2,0,1,0,0,False
PRR11,0,1,0,0,False
PRR12,0,1,0,0,False
PRR13,0,1,0,0,False
PRR14,0,1,0,0,False
PRR14L,0,1,0,0,False
PRR15,0,1,0,0,False
PRR15L,0,1,0,0,False
PRR16,0,1,0,0,False
PRR22,0,1,0,0,False
PRR29,0,1,0,0,False
PRR3,0,1,0,0,False
PRR34-AS1,0,1,0,0,False
PRR35,0,1,0,0,False
PRR4,1,1,0,0,False
PRR5,0,1,0,0,False
PRR5L,0,1,0,0,False
PRR7,0,1,0,0,False
PRR7-AS1,0,1,0,0,False
PRRC1,0,1,0,0,False
PRRC2A,0,1,0,0,False
PRRC2B,0,1,0,0,False
PRRC2C,0,1,0,0,False
PRRG1,0,1,0,0,False
PRRG2,0,1,0,0,False
PRRG3,0,1,0,0,False
PRRG4,0,1,0,0,False
PRRT2,0,1,0,0,False
PRRX1,1,1,0,0,False
PRRX2,0,1,0,0,False
PRSS1,1,1,0,0,False
PRSS12,1,1,0,0,False
PRSS16,1,1,0,0,False
PRSS2,0,1,0,0,False
PRSS21,0,1,0,0,False
PRSS22,0,1,0,0,False
PRSS23,0,1,0,0,False
PRSS23-AS1,0,1,0,0,False
PRSS3,0,1,0,0,False
PRSS30P,0,1,0,0,False
PRSS35,0,1,0,0,False
PRSS48,0,1,0,0,False
PRSS57,1,1,0,1,False
PRSS8,0,1,0,0,False
PRTFDC1,0,1,0,0,False
PRTG,1,1,0,0,False
PRTN3,1,1,0,0,False
PRUNE2,0,1,0,0,False
PRX,0,1,0,0,False
PRXL2A,0,1,0,0,False
PRXL2B,0,1,0,0,False
PRXL2C,0,1,0,0,False
PSAP,0,1,0,0,False
PSAT1,1,1,0,0,False
PSCA,0,1,0,0,False
PSD3,0,1,0,0,False
PSD4,0,1,0,0,False
PSEN1,0,1,0,0,False
PSEN2,0,1,0,0,False
PSENEN,0,1,0,0,False
PSG4,1,0,0,0,False
PSG9,0,1,0,0,False
PSIP1,0,1,0,0,False
PSIP1P1,0,1,0,0,False
PSKH1,0,1,0,0,False
PSLNR,0,1,0,0,False
PSMA1,0,1,0,0,False
PSMA2,0,1,0,0,False
PSMA3,0,1,0,0,False
PSMA3-AS1,0,1,0,0,False
PSMA4,0,1,0,0,False
PSMA5,0,1,0,0,False
PSMA6,0,1,0,0,False
PSMA6P1,0,1,0,0,False
PSMA7,0,1,0,0,False
PSMA8,0,1,0,0,False
PSMB1,0,1,0,0,False
PSMB10,1,1,0,0,False
PSMB11,1,0,0,0,False
PSMB2,0,1,0,0,False
PSMB3,0,1,0,0,False
PSMB4,0,1,0,0,False
PSMB5,0,1,0,0,False
PSMB6,0,1,0,0,False
PSMB7,0,1,0,0,False
PSMB8,0,1,0,0,False
PSMB8-AS1,0,1,0,0,False
PSMB9,1,1,0,0,False
PSMC1,0,1,0,0,False
PSMC1P9,0,1,0,0,False
PSMC2,0,1,0,0,False
PSMC3,0,1,0,0,False
PSMC3IP,0,1,0,0,False
PSMC4,0,1,0,0,False
PSMC5,0,1,0,0,False
PSMC6,0,1,0,0,False
PSMD1,0,1,0,0,False
PSMD10,0,1,0,0,False
PSMD10P2,0,1,0,0,False
PSMD11,0,1,0,0,False
PSMD12,0,1,0,0,False
PSMD13,0,1,0,0,False
PSMD14,0,1,0,0,False
PSMD14-DT,0,1,0,0,False
PSMD2,0,1,0,0,False
PSMD3,0,1,0,0,False
PSMD4,0,1,0,0,False
PSMD5,0,1,0,0,False
PSMD6,0,1,0,0,False
PSMD6-AS1,0,1,0,0,False
PSMD6-AS2,0,1,0,0,False
PSMD7,0,1,0,0,False
PSMD7-DT,0,1,0,0,False
PSMD8,0,1,0,0,False
PSMD9,0,1,0,0,False
PSME1,0,1,0,0,False
PSME2,0,1,0,0,False
PSME3,0,1,0,0,False
PSME3IP1,0,1,0,0,False
PSME4,0,1,0,0,False
PSMF1,0,1,0,0,False
PSMG1,0,1,0,0,False
PSMG2,0,1,0,0,False
PSMG3,0,1,0,0,False
PSMG4,0,1,0,0,False
PSORS1C2,0,1,0,0,False
PSPC1,0,1,0,0,False
PSPH,0,1,0,0,False
PSPN,0,1,0,0,False
PSRC1,0,1,0,0,False
PSTK,0,1,0,0,False
PSTPIP1,0,1,0,0,False
PSTPIP2,0,1,0,0,False
PTAFR,0,1,0,0,False
PTAR1,0,1,0,0,False
PTBP1,0,1,0,0,False
PTBP2,0,1,0,0,False
PTBP3,0,1,1,0,False
PTCD1,0,1,0,0,False
PTCD2,0,1,0,0,False
PTCD3,0,1,0,0,False
PTCH1,0,1,0,0,False
PTCH2,0,1,0,0,False
PTCHD1,0,1,0,0,False
PTCHD1-AS,0,1,0,0,False
PTCHD4,0,1,0,0,False
PTCRA,1,1,0,1,False
PTCSC1,0,1,0,0,False
PTCSC3,1,1,0,0,False
PTDSS1,0,1,0,0,False
PTDSS2,0,1,0,0,False
PTEN,0,1,0,0,False
PTENP1,0,1,0,0,False
PTER,0,1,0,0,False
PTGDR,1,1,0,1,False
PTGDR2,1,1,0,1,False
PTGDS,1,1,0,0,False
PTGER1,0,1,0,0,False
PTGER2,0,1,0,0,False
PTGER3,1,1,0,0,False
PTGER4,0,1,0,0,False
PTGES,0,1,0,0,False
PTGES2,0,1,0,0,False
PTGES3,0,1,0,0,False
PTGFR,0,1,0,0,False
PTGFRN,0,1,0,0,False
PTGIR,0,1,0,0,False
PTGIS,0,1,0,0,False
PTGR1,0,1,0,0,False
PTGR2,0,1,0,0,False
PTGR3,0,1,0,0,False
PTGS1,1,1,0,0,False
PTGS2,0,1,0,0,False
PTH1R,0,1,1,0,False
PTH2R,1,1,1,0,False
PTHLH,1,1,0,0,False
PTK2,0,1,0,0,False
PTK2B,0,1,0,0,False
PTK7,0,1,0,0,False
PTMA,1,1,0,0,False
PTMAP2,0,1,0,0,False
PTMAP4,0,1,0,0,False
PTMAP5,0,1,0,0,False
PTMAP9,0,1,0,0,False
PTMS,0,1,0,0,False
PTN,1,1,0,0,False
PTOV1,0,1,0,0,False
PTOV1-AS1,0,1,0,0,False
PTP4A1,0,1,0,0,False
PTP4A2,0,1,0,0,False
PTP4A3,0,1,0,0,False
PTPA,0,1,0,0,False
PTPDC1,0,1,0,0,False
PTPMT1,0,1,0,0,False
PTPN1,0,1,0,0,False
PTPN11,0,1,0,0,False
PTPN12,0,1,0,0,False
PTPN13,0,1,0,0,False
PTPN14,0,1,0,0,False
PTPN18,0,1,0,0,False
PTPN2,0,1,0,0,False
PTPN20,0,1,0,0,False
PTPN21,0,1,0,0,False
PTPN22,0,1,0,0,False
PTPN23,0,1,0,0,False
PTPN23-DT,0,1,0,0,False
PTPN3,0,1,0,0,False
PTPN4,0,1,0,0,False
PTPN5,0,1,0,0,False
PTPN6,0,1,0,0,False
PTPN7,1,1,0,0,False
PTPN9,0,1,0,0,False
PTPRA,0,1,0,0,False
PTPRB,0,1,1,0,False
PTPRC,1,1,1,1,True
PTPRCAP,0,1,0,0,False
PTPRD,0,1,1,0,False
PTPRD-AS1,0,1,0,0,False
PTPRE,0,1,0,0,False
PTPRF,0,1,0,0,False
PTPRG,0,1,1,0,False
PTPRJ,0,1,0,0,False
PTPRK,1,1,0,0,False
PTPRM,0,1,1,0,False
PTPRN,0,1,0,0,False
PTPRN2,0,1,0,0,False
PTPRN2-AS1,0,1,0,0,False
PTPRO,0,1,1,0,False
PTPRQ,1,1,1,0,False
PTPRR,0,1,0,0,False
PTPRS,0,1,0,0,False
PTPRT,1,1,0,0,False
PTPRU,0,1,0,0,False
PTPRZ1,0,1,0,0,False
PTRH1,0,1,0,0,False
PTRH2,0,1,0,0,False
PTRHD1,0,1,0,0,False
PTS,0,1,0,0,False
PTTG1,0,1,0,0,False
PTTG1IP,0,1,0,0,False
PTTG2,0,1,0,0,False
PTX3,0,1,0,0,False
PUDP,0,1,0,0,False
PUF60,0,1,0,0,False
PUM1,0,1,0,0,False
PUM2,0,1,0,0,False
PUM3,0,1,0,0,False
PURA,0,1,0,0,False
PURB,0,1,0,0,False
PURPL,0,1,0,0,False
PUS1,0,1,0,0,False
PUS1-AS1,0,1,0,0,False
PUS10,0,1,0,0,False
PUS3,0,1,0,0,False
PUS7,0,1,0,0,False
PUS7L,0,1,0,0,False
PUSL1,0,1,0,0,False
PVALB,1,1,0,0,False
PVALEF,0,1,0,0,False
PVR,0,1,0,0,False
PVRIG,0,1,0,0,False
PVT1,0,1,0,0,False
PWAR5,0,1,0,0,False
PWP1,0,1,0,0,False
PWRN1,0,1,0,0,False
PWRN4,0,1,0,0,False
PWWP2A,0,1,0,0,False
PWWP2B,0,1,0,0,False
PWWP3A,0,1,0,0,False
PWWP3B,0,1,0,1,False
PXDC1,0,1,0,0,False
PXDN,0,1,0,0,False
PXDNL,0,1,0,0,False
PXK,0,1,0,0,False
PXMP2,0,1,0,0,False
PXMP4,0,1,0,0,False
PXN,0,1,0,0,False
PXN-AS1,0,1,0,0,False
PXT1,0,1,0,0,False
PYCARD,0,1,0,0,False
PYCR1,1,1,0,0,False
PYCR2,0,1,0,0,False
PYCR3,0,1,0,0,False
PYDC2-AS1,0,1,0,0,False
PYGB,1,1,0,0,False
PYGL,0,1,0,0,False
PYGM,1,0,0,0,False
PYGO1,0,1,0,0,False
PYGO2,0,1,0,0,False
PYGO2-AS1,0,1,0,0,False
PYHIN1,0,1,0,0,False
PYM1,0,1,0,0,False
PYROXD1,0,1,0,0,False
PYROXD2,0,1,0,0,False
PYURF,0,1,0,0,False
PYY,0,1,0,0,False
PZP,0,1,0,0,False
Podoplanin,1,0,0,0,False
QARS1,0,1,0,0,False
QDPR,0,1,0,0,False
QKI,0,1,0,0,False
QPCT,0,1,0,0,False
QPCTL,0,1,0,0,False
QPRT,0,1,0,0,False
QRFPR,1,0,0,0,False
QRICH1,0,1,0,0,False
QRICH2,0,1,0,0,False
QRSL1,0,1,0,0,False
QRSL1P1,0,1,0,0,False
QRSL1P3,0,1,0,0,False
QSER1,0,1,0,0,False
QSOX1,0,1,0,0,False
QSOX2,0,1,0,0,False
QTRT1,0,1,0,0,False
QTRT2,0,1,0,0,False
R3HCC1,0,1,0,0,False
R3HCC1L,0,1,0,0,False
R3HDM1,0,1,0,0,False
R3HDM2,0,1,0,0,False
R3HDM2-DT,0,1,0,0,False
R3HDM4,0,1,0,0,False
R3HDML-AS1,0,1,0,0,False
RAB10,0,1,0,0,False
RAB11A,0,1,0,0,False
RAB11B,0,1,0,0,False
RAB11B-AS1,0,1,0,0,False
RAB11FIP1,0,1,0,0,False
RAB11FIP2,0,1,0,0,False
RAB11FIP3,0,1,1,0,False
RAB11FIP4,0,1,0,0,False
RAB11FIP5,0,1,0,0,False
RAB12,0,1,0,0,False
RAB13,0,1,0,0,False
RAB14,0,1,0,0,False
RAB15,0,1,0,0,False
RAB17,0,1,0,0,False
RAB18,0,1,0,0,False
RAB19,0,1,0,0,False
RAB1A,0,1,0,0,False
RAB1B,0,1,0,0,False
RAB20,0,1,0,0,False
RAB21,0,1,0,0,False
RAB22A,0,1,0,0,False
RAB23,0,1,0,0,False
RAB24,0,1,0,0,False
RAB25,0,1,0,1,False
RAB26,0,1,0,0,False
RAB27A,0,1,0,0,False
RAB27B,0,1,0,0,False
RAB28,0,1,0,0,False
RAB29,0,1,0,0,False
RAB2A,0,1,0,0,False
RAB2B,0,1,0,0,False
RAB30,0,1,0,0,False
RAB30-DT,0,1,0,0,False
RAB31,0,1,0,0,False
RAB32,0,1,0,0,False
RAB33A,0,1,0,0,False
RAB33B,0,1,0,0,False
RAB33B-AS1,0,1,0,0,False
RAB34,0,1,0,0,False
RAB35,0,1,0,0,False
RAB35-AS1,0,1,0,0,False
RAB36,0,1,0,0,False
RAB37,0,1,0,0,False
RAB38,0,1,0,0,False
RAB39A,0,1,0,0,False
RAB39B,0,1,0,0,False
RAB3A,0,1,0,0,False
RAB3B,0,1,0,0,False
RAB3C,0,1,0,0,False
RAB3D,0,1,0,0,False
RAB3GAP1,0,1,0,0,False
RAB3GAP2,0,1,0,0,False
RAB3IL1,0,1,0,0,False
RAB3IP,0,1,0,0,False
RAB40B,0,1,0,0,False
RAB40C,0,1,0,0,False
RAB42,0,1,0,0,False
RAB43,0,1,0,0,False
RAB44,0,1,0,0,False
RAB4A,0,1,0,0,False
RAB4B,0,1,0,0,False
RAB4B-EGLN2,0,1,0,0,False
RAB5A,0,1,0,0,False
RAB5B,0,1,0,0,False
RAB5C,0,1,0,0,False
RAB5IF,0,1,0,0,False
RAB6A,0,1,0,0,False
RAB6B,0,1,0,0,False
RAB6D,0,1,0,0,False
RAB7A,0,1,0,0,False
RAB7B,0,1,0,0,False
RAB8A,0,1,0,0,False
RAB8B,0,1,0,0,False
RAB9A,0,1,0,0,False
RABAC1,0,1,0,0,False
RABEP1,0,1,0,0,False
RABEP2,0,1,0,0,False
RABEPK,0,1,0,0,False
RABGAP1,0,1,0,0,False
RABGAP1L,0,1,0,0,False
RABGEF1,0,1,0,0,False
RABGGTA,0,1,0,0,False
RABGGTB,0,1,0,0,False
RABIF,0,1,0,0,False
RABL2A,0,1,0,0,False
RABL2B,0,1,0,0,False
RABL3,0,1,0,0,False
RABL6,0,1,0,0,False
RAC1,0,1,0,0,False
RAC1P2,0,1,0,0,False
RAC2,0,1,0,0,False
RAC3,0,1,0,0,False
RACGAP1,0,1,0,0,False
RACK1,0,1,0,0,False
RAD1,0,1,0,0,False
RAD17,0,1,0,0,False
RAD21,0,1,0,0,False
RAD23A,0,1,0,0,False
RAD23B,0,1,0,0,False
RAD50,0,1,0,0,False
RAD51,0,1,0,0,False
RAD51-AS1,0,1,0,0,False
RAD51AP1,0,1,0,0,False
RAD51B,0,1,0,0,False
RAD51C,0,1,0,0,False
RAD51D,0,1,0,0,False
RAD52,0,1,0,0,False
RAD54B,0,1,0,0,False
RAD54L2,0,1,0,0,False
RAD9A,0,1,0,0,False
RADIL,0,1,0,0,False
RADX,0,1,0,0,False
RAE1,0,1,0,0,False
RAET1E,0,1,0,0,False
RAF1,0,1,0,0,False
RAG1,1,1,0,0,False
RAG2,1,0,0,0,False
RAI1,0,1,0,0,False
RAI14,0,1,0,0,False
RAI2,0,1,0,0,False
RALA,0,1,0,0,False
RALB,0,1,0,0,False
RALBP1,0,1,1,0,False
RALBP1P1,0,1,0,0,False
RALGAPA1,0,1,0,0,False
RALGAPA1P1,0,1,0,0,False
RALGAPA2,0,1,0,0,False
RALGAPB,0,1,0,0,False
RALGDS,0,1,0,0,False
RALGPS1,0,1,0,0,False
RALGPS2,0,1,1,0,False
RALGPS2-AS1,0,1,0,0,False
RALY,0,1,0,0,False
RALY-AS1,0,1,0,0,False
RALYL,0,1,0,0,False
RAMAC,0,1,0,0,False
RAMP1,0,1,0,0,False
RAMP2,1,1,0,0,False
RAMP2-AS1,0,1,0,0,False
RAMP3,1,1,0,0,False
RAN,0,1,0,0,False
RANBP1,0,1,0,0,False
RANBP10,0,1,0,0,False
RANBP17,0,1,0,0,False
RANBP2,0,1,0,0,False
RANBP3,0,1,0,0,False
RANBP3-DT,0,1,0,0,False
RANBP3L,0,1,0,0,False
RANBP6,0,1,0,0,False
RANBP9,0,1,0,0,False
RANGAP1,0,1,0,0,False
RANGRF,0,1,0,0,False
RAP1A,0,1,0,0,False
RAP1B,0,1,0,0,False
RAP1GAP,1,1,0,0,False
RAP1GAP2,0,1,0,0,False
RAP1GDS1,0,1,0,0,False
RAP2A,0,1,0,0,False
RAP2B,0,1,0,0,False
RAP2C,0,1,0,0,False
RAP2C-AS1,0,1,0,0,False
RAPGEF1,0,1,0,0,False
RAPGEF2,0,1,0,0,False
RAPGEF3,0,1,0,0,False
RAPGEF4,0,1,0,0,False
RAPGEF5,0,1,0,0,False
RAPGEF6,0,1,0,0,False
RAPGEFL1,0,1,0,0,False
RAPH1,0,1,0,0,False
RAPSN,0,1,0,0,False
RARA,1,1,0,0,False
RARA-AS1,0,1,0,0,False
RARB,0,1,0,0,False
RARG,0,1,0,0,False
RARRES1,1,1,0,0,False
RARRES2,0,1,0,0,False
RARS1,0,1,0,0,False
RARS2,0,1,0,0,False
RASA1,0,1,0,0,False
RASA2,0,1,0,0,False
RASA3,0,1,0,0,False
RASA4,0,1,0,0,False
RASA4B,0,1,0,0,False
RASAL1,0,1,0,0,False
RASAL2,0,1,1,0,False
RASAL2-AS1,0,1,0,0,False
RASAL3,0,1,0,0,False
RASD1,0,1,0,0,False
RASD2,0,1,0,0,False
RASEF,0,1,0,0,False
RASGEF1A,0,1,0,0,False
RASGEF1B,0,1,0,0,False
RASGRF1,0,1,0,0,False
RASGRF2,0,1,0,0,False
RASGRF2-AS1,0,1,0,0,False
RASGRP1,0,1,0,0,False
RASGRP2,0,1,0,0,False
RASGRP3,0,1,0,0,False
RASGRP4,0,1,0,0,False
RASIP1,0,1,0,0,False
RASL11A,0,1,0,0,False
RASL11B,0,1,0,0,False
RASL12,0,1,0,0,False
RASSF1,0,1,0,0,False
RASSF1-AS1,0,1,0,0,False
RASSF10,0,1,0,0,False
RASSF2,0,1,0,0,False
RASSF3,1,1,0,0,False
RASSF4,0,1,0,0,False
RASSF5,0,1,0,0,False
RASSF6,1,1,0,0,False
RASSF7,0,1,0,0,False
RASSF8,0,1,0,0,False
RASSF8-AS1,0,1,0,0,False
RASSF9,0,1,0,0,False
RAVER1,0,1,0,0,False
RAVER2,0,1,0,0,False
RAX,0,1,0,0,False
RB1,0,1,0,0,False
RB1CC1,0,1,0,0,False
RBAK-RBAKDN,0,1,0,0,False
RBAKDN,0,1,0,0,False
RBBP4,0,1,0,0,False
RBBP5,0,1,0,0,False
RBBP6,0,1,0,0,False
RBBP7,0,1,0,0,False
RBBP8,0,1,0,0,False
RBBP9,0,1,0,0,False
RBCK1,0,1,0,0,False
RBFA,0,1,0,0,False
RBFOX1,0,1,1,0,False
RBFOX2,0,1,0,0,False
RBFOX3,0,1,0,1,False
RBIS,0,1,0,0,False
RBKS,0,1,0,0,False
RBL1,0,1,0,0,False
RBL2,0,1,0,0,False
RBM10,0,1,0,0,False
RBM11,0,1,0,0,False
RBM12,0,1,0,0,False
RBM12B,0,1,0,0,False
RBM12B-DT,0,1,0,0,False
RBM14,0,1,0,0,False
RBM14-RBM4,0,1,0,0,False
RBM15,0,1,0,0,False
RBM15B,0,1,0,0,False
RBM17,0,1,0,0,False
RBM18,0,1,0,0,False
RBM19,0,1,0,0,False
RBM20,0,1,0,1,False
RBM22,0,1,0,0,False
RBM23,0,1,0,0,False
RBM24,0,1,0,0,False
RBM25,0,1,0,0,False
RBM26,0,1,0,0,False
RBM26-AS1,0,1,0,0,False
RBM27,0,1,0,0,False
RBM28,0,1,0,0,False
RBM3,0,1,0,0,False
RBM33,0,1,0,0,False
RBM33-DT,0,1,0,0,False
RBM34,0,1,0,0,False
RBM38,0,1,0,0,False
RBM39,0,1,0,0,False
RBM4,0,1,0,0,False
RBM41,0,1,0,0,False
RBM42,0,1,0,0,False
RBM43,0,1,0,0,False
RBM47,0,1,1,0,False
RBM4B,0,1,0,0,False
RBM5,0,1,0,0,False
RBM6,0,1,0,0,False
RBM7,0,1,0,0,False
RBM8A,0,1,0,0,False
RBMS1,0,1,0,0,False
RBMS2,0,1,0,0,False
RBMS3,0,1,1,0,False
RBMS3-AS2,1,1,0,0,False
RBMS3-AS3,0,1,0,0,False
RBMX,0,1,0,0,False
RBMX2,0,1,0,0,False
RBMXL1,0,1,0,0,False
RBMY2JP,0,1,0,0,False
RBP1,0,1,0,0,False
RBP2,0,1,0,0,False
RBP3,1,1,0,0,False
RBP4,0,1,0,0,False
RBP5,1,1,0,0,False
RBP7,0,1,0,0,False
RBPJ,0,1,0,0,False
RBPJL,0,1,0,0,False
RBPMS,1,1,0,0,False
RBPMS2,0,1,0,0,False
RBSN,0,1,0,0,False
RBX1,0,1,0,0,False
RC3H1,0,1,0,0,False
RC3H1-IT1,0,1,0,0,False
RC3H2,0,1,0,0,False
RCAN1,1,1,0,0,False
RCAN2,0,1,1,0,False
RCAN2-DT,0,1,0,0,False
RCAN3,0,1,0,0,False
RCBTB1,0,1,0,0,False
RCBTB2,0,1,0,0,False
RCC1,0,1,0,0,False
RCC1L,0,1,0,0,False
RCC2,0,1,0,0,False
RCCD1,0,1,0,0,False
RCE1,0,1,0,0,False
RCHY1,0,1,0,0,False
RCL1,0,1,0,0,False
RCN1,0,1,0,0,False
RCN2,0,1,0,0,False
RCN3,0,1,0,0,False
RCOR1,0,1,0,0,False
RCOR3,0,1,0,0,False
RCSD1,0,1,0,0,False
RCVRN,1,1,0,0,False
RD3,0,1,0,0,False
RD3L,0,1,0,0,False
RDH10,0,1,0,0,False
RDH10-AS1,0,1,0,0,False
RDH11,0,1,0,0,False
RDH12,0,1,0,0,False
RDH13,0,1,0,0,False
RDH14,0,1,0,0,False
RDH5,0,1,0,0,False
RDX,0,1,0,0,False
REC8,0,1,0,0,False
RECK,0,1,0,0,False
RECQL,0,1,0,0,False
RECQL4,0,1,0,0,False
RECQL5,0,1,0,0,False
REDIC1,0,1,0,0,False
REELD1,0,1,0,0,False
REEP1,0,1,0,0,False
REEP3,0,1,0,0,False
REEP4,0,1,0,0,False
REEP5,0,1,0,0,False
REEP6,0,1,0,1,False
REG1A,0,1,0,0,False
REG1B,0,1,0,0,False
REG3A,0,1,0,0,False
