"tool","sex","organ","as","cell_label2","asct_relation_in_asctb_table","indirect_asct_relation_in_asctb_table","count","median_cell_count","median_percentage"
"CellTypist","Male","Lung","Left Apical Bronchopulmonary Segment","CL:0019001: tracheobronchial serous cell:precursor","false","false",1,811,0.0229849223444054
"CellTypist","Male","Lung","Left Apical Bronchopulmonary Segment","CL:0019003: tracheobronchial goblet cell","false","true",1,2,0.0000566829157691872
"CellTypist","Male","Lung","Left Apical Bronchopulmonary Segment","CL:1000312: bronchial goblet cell:subsegmental","false","false",1,147,0.00416619430903526
"CellTypist","Male","Lung","Left Apical Bronchopulmonary Segment","CL:1000413: endothelial cell of artery","false","true",1,668,0.0189320938669085
"CellTypist","Male","Lung","Left Apical Bronchopulmonary Segment","CL:1000414: endothelial cell of venule","false","true",1,544,0.0154177530892189
"CellTypist","Male","Lung","Left Apical Bronchopulmonary Segment","CL:1000414: endothelial cell of venule:pulmonary","false","true",1,544,0.0154177530892189
"CellTypist","Male","Lung","Left Apical Bronchopulmonary Segment","CL:1000491: mesothelial cell of pleura","false","false",1,27,0.000765219362884027
"CellTypist","Male","Lung","Left Apical Bronchopulmonary Segment","CL:1001603: lung macrophage:monocyte derived","false","false",1,710,0.0201224350980614
"CellTypist","Male","Lung","Left Apical Bronchopulmonary Segment","CL:4023054: mesothelial fibroblast","false","false",1,19,0.000538487699807278
"CellTypist","Male","Lung","Left Apical Bronchopulmonary Segment","CL:4028003: alveolar capillary type 2 endothelial cell","false","true",1,215,0.00609341344518762
"CellTypist","Male","Lung","Left Apical Bronchopulmonary Segment","CL:4028004: alveolar type 1 fibroblast cell","false","true",2,1087,0.0308071647205532
"CellTypist","Male","Lung","Left Apical Bronchopulmonary Segment","CL:4028006: alveolar type 2 fibroblast cell","false","true",1,120,0.00340097494615123
"CellTypist","Male","Lung","Left Apical Bronchopulmonary Segment","CL:4033005: serous secreting cell of bronchus submucosal gland","false","true",1,6,0.000170048747307561
"CellTypist","Male","Lung","Left Apical Bronchopulmonary Segment","CL:4033022: mucus secreting cell of bronchus submucosal gland","false","true",1,139,0.00393946264595851
"CellTypist","Male","Lung","Left Apical Bronchopulmonary Segment","CL:4033023: airway submucosal gland collecting duct epithelial cell","false","true",1,57,0.00161546309942183
"CellTypist","Male","Lung","Left Apical Bronchopulmonary Segment","CL:4033041: CCL3-positive alveolar macrophage","false","true",1,91,0.00257907266749802
"CellTypist","Male","Lung","Left Apical Bronchopulmonary Segment","CL:4033042: metallothionein-positive alveolar macrophage","false","true",1,23,0.000651853531345652
"CellTypist","Male","Lung","Left Apical Bronchopulmonary Segment","CL:4033043: lung interstitial macrophage:perivascular","false","true",1,136,0.00385443827230473
"CellTypist","Male","Lung","Left Apical Bronchopulmonary Segment","CL:4033044: deuterosomal cell","false","true",1,38,0.00107697539961456
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000037: hematopoietic stem cell","false","true",1,191.685,0.000137767055239454
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000084: T cell:cycling","false","true",1,311.55,0.000223915935309763
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000084: T cell:proliferating","false","true",1,311.55,0.000223915935309763
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000097: mast cell","false","true",1,8580.755,0.00616712496064492
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000158: club cell:hillock-like","false","true",1,85821.31,0.0616811391370859
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000158: club cell:nasal","false","true",1,85821.31,0.0616811391370859
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000158: club cell:non-nasal","false","true",1,85821.31,0.0616811391370859
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000165: neuroendocrine cell","false","true",1,9029.435,0.00648959840585366
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000186: myofibroblast cell","false","true",1,1919.865,0.00137983748080076
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000192: smooth muscle cell","false","true",1,9030.4,0.00649029196668683
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000192: smooth muscle cell:FAM83D+","false","true",1,9030.4,0.00649029196668683
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000236: B cell","false","true",4,1966.64,0.00141345541652252
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000236: B cell:age-associated","false","true",2,1966.64,0.00141345541652252
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000236: B cell:low quality","false","true",1,1966.64,0.00141345541652252
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000313: serous secreting cell:activated","false","false",1,1091.885,0.00078475509878254
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000313: serous secreting cell:nasal","false","false",1,1091.885,0.00078475509878254
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000492: CD4-positive helper T cell","false","true",1,159485.395,0.114624687496941
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000576: monocyte","false","true",1,342.87,0.000246426116962473
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000583: alveolar macrophage","false","true",1,5780.165,0.00415429642824508
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000583: alveolar macrophage:proliferating","false","true",1,5780.165,0.00415429642824508
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000623: natural killer cell","false","true",1,3508.99,0.0025219668683762
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000623: natural killer cell: liver tissue resident","false","true",1,3508.99,0.0025219668683762
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000623: natural killer cell:cycling","false","true",1,3508.99,0.0025219668683762
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000669: pericyte","false","true",3,13310.275,0.00956630613338197
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000669: pericyte:1","false","true",1,13310.275,0.00956630613338197
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000669: pericyte:2","false","true",1,13310.275,0.00956630613338197
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000669: pericyte:atrial-enriched","false","true",1,13310.275,0.00956630613338197
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000669: pericyte:cardiac atrium","false","true",1,13310.275,0.00956630613338197
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000669: pericyte:cardiac ventricle","false","true",1,13310.275,0.00956630613338197
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000669: pericyte:cardiomyocyte-like","false","true",2,13310.275,0.00956630613338197
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000669: pericyte:stromal","false","true",1,13310.275,0.00956630613338197
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000784: plasmacytoid dendritic cell","false","true",1,572.72,0.000411622964116859
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000786: plasma cell","false","true",1,8179.56,0.00587877973943933
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000875: non-classical monocyte","false","true",2,43838.485,0.0315074157321072
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0000913: effector memory CD8-positive, alpha-beta T cell","false","true",10,18275.575,0.0131349461384969
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0001056: dendritic cell, human:migratory","false","true",6,214.005,0.000153808793888512
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002062: type I pneumocyte","false","true",1,119329.18,0.0857637777225069
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002063: type II pneumocyte","false","true",1,232069.035,0.166791702867787
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002063: type II pneumocyte:proliferating","false","true",1,232069.035,0.166791702867787
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002075: brush cell of trachebronchial tree","false","false",1,226.985,0.000163137726131557
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel","false","true",1,15800.86,0.011356329146521
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:1","false","true",1,15800.86,0.011356329146521
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:2","false","true",1,15800.86,0.011356329146521
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:differentiating","false","true",1,15800.86,0.011356329146521
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:mature","false","true",1,15800.86,0.011356329146521
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:proliferating","false","true",1,15800.86,0.011356329146521
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002144: capillary endothelial cell","false","true",1,125701.06,0.090343349123186
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002144: capillary endothelial cell:1","false","true",1,125701.06,0.090343349123186
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002144: capillary endothelial cell:2","false","true",1,125701.06,0.090343349123186
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002144: capillary endothelial cell:3","false","true",1,125701.06,0.090343349123186
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002241: pulmonary interstitial fibroblast","false","false",1,2912.1,0.00209297254121509
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002394: CD141-positive myeloid dendritic cell","false","true",1,1038.525,0.000746404418929775
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002399: CD1c-positive myeloid dendritic cell","false","true",1,8107.96,0.00582731968176583
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002480: nasal mucosa goblet cell","false","false",1,611.48,0.000439480391985921
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002633: respiratory basal cell","false","false",1,240471.825,0.172830921555194
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0002633: respiratory basal cell:resting","false","false",1,240471.825,0.172830921555194
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0005006: ionocyte","false","true",1,305.825,0.000219801286843551
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0005012: multi-ciliated epithelial cell:nasal","false","false",1,110614.75,0.0795005784153606
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0005012: multi-ciliated epithelial cell:non-nasal","false","false",1,110614.75,0.0795005784153606
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0010003: epithelial cell of alveolus of lung:0","false","false",1,782.915,0.000562693450467157
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0019001: tracheobronchial serous cell:precursor","false","false",1,24813.785,0.0178340615530424
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:0019003: tracheobronchial goblet cell","false","true",1,170.175,0.000122307476460725
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:1000312: bronchial goblet cell:subsegmental","false","false",1,25391.29,0.0182491235726895
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:1000413: endothelial cell of artery","false","true",1,12234.8,0.00879334516234275
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:1000414: endothelial cell of venule","false","true",1,9323.425,0.00670089369014741
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:1000414: endothelial cell of venule:pulmonary","false","true",1,9323.425,0.00670089369014741
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:1000491: mesothelial cell of pleura","false","false",1,828.51,0.000595463301439549
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:1001603: lung macrophage:monocyte derived","false","false",1,13383.72,0.00961909222187122
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:4023054: mesothelial fibroblast","false","false",1,93.63,0.0000672933687146624
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:4028003: alveolar capillary type 2 endothelial cell","false","true",1,20948.315,0.0150558868444504
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:4028004: alveolar type 1 fibroblast cell","false","true",2,42810.095,0.0307682954987154
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:4028006: alveolar type 2 fibroblast cell","false","true",1,3089.075,0.00222016728572302
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:4033005: serous secreting cell of bronchus submucosal gland","false","true",1,1762.07,0.00126642770704951
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:4033022: mucus secreting cell of bronchus submucosal gland","false","true",1,2826.89,0.00203173076028828
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:4033023: airway submucosal gland collecting duct epithelial cell","false","true",1,179.835,0.000129250271951312
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:4033041: CCL3-positive alveolar macrophage","false","true",1,808.675,0.000581207571775389
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:4033042: metallothionein-positive alveolar macrophage","false","true",1,267.33,0.000192134318685151
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:4033043: lung interstitial macrophage:perivascular","false","true",1,2168.67,0.00155865758763673
"CellTypist","Male","Lung","Medial Bronchopulmonary Segment","CL:4033044: deuterosomal cell","false","true",1,846.025,0.000608051610240546
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0000057: fibroblast","false","true",1,1510.341,0.197911392405063
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0000071: blood vessel endothelial cell","false","true",1,1.449,0.000189873417721519
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0000158: club cell","false","true",1,290.283,0.0380379746835443
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0000192: smooth muscle cell","false","true",1,3.864,0.000506329113924051
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0000235: macrophage","false","true",1,1085.784,0.142278481012658
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0000236: B cell","false","true",1,188.853,0.024746835443038
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0000359: vascular associated smooth muscle cell","false","true",1,12.558,0.00164556962025316
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0000451: dendritic cell","false","true",1,46.851,0.00613924050632911
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0000624: CD4-positive, alpha-beta T cell","false","true",1,842.835,0.110443037974684
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0000625: CD8-positive, alpha-beta T cell","false","true",1,119.784,0.0156962025316456
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0000646: basal cell","false","true",1,32.844,0.00430379746835443
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0000669: pericyte","false","true",1,115.92,0.0151898734177215
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0000767: basophil","false","true",1,68.586,0.0089873417721519
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0000775: neutrophil","false","true",1,31.395,0.00411392405063291
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0000786: plasma cell","false","true",1,84.525,0.0110759493670886
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0000814: mature NK T cell","false","true",1,86.94,0.0113924050632911
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0000860: classical monocyte","false","true",1,324.576,0.0425316455696203
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0000875: non-classical monocyte","false","true",1,170.499,0.0223417721518987
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0001044: effector CD4-positive, alpha-beta T cell","false","false",1,5.796,0.000759493670886076
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0001050: effector CD8-positive, alpha-beta T cell","false","true",1,64.722,0.00848101265822785
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0002062: type I pneumocyte","false","true",1,646.254,0.0846835443037975
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0002063: type II pneumocyte","false","true",1,1171.275,0.153481012658228
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel","false","true",1,124.614,0.0163291139240506
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0002144: capillary endothelial cell","false","true",1,232.323,0.0304430379746835
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0002370: respiratory goblet cell","false","false",1,24.15,0.00316455696202532
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0002393: intermediate monocyte","false","false",1,10.626,0.00139240506329114
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0002543: vein endothelial cell","false","true",1,147.798,0.0193670886075949
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:0002598: bronchial smooth muscle cell","false","true",1,5.313,0.00069620253164557
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:1000271: lung ciliated cell","false","true",1,153.111,0.0200632911392405
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:1000413: endothelial cell of artery","false","true",1,25.599,0.00335443037974683
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:2000016: lung microvascular endothelial cell","false","false",1,0.483,0.0000632911392405063
"popV","Female","Lung","Lateral Bronchopulmonary Segment","CL:4028006: alveolar type 2 fibroblast cell","false","true",1,1.449,0.000189873417721519
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0000057: fibroblast","false","true",1,2179.519,0.197911392405063
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0000071: blood vessel endothelial cell","false","true",1,2.091,0.000189873417721519
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0000158: club cell","false","true",1,418.897,0.0380379746835443
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0000192: smooth muscle cell","false","true",1,5.576,0.000506329113924051
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0000235: macrophage","false","true",1,1566.856,0.142278481012658
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0000236: B cell","false","true",1,272.527,0.024746835443038
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0000359: vascular associated smooth muscle cell","false","true",1,18.122,0.00164556962025316
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0000451: dendritic cell","false","true",1,67.609,0.00613924050632911
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0000624: CD4-positive, alpha-beta T cell","false","true",1,1216.265,0.110443037974683
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0000625: CD8-positive, alpha-beta T cell","false","true",1,172.856,0.0156962025316456
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0000646: basal cell","false","true",1,47.396,0.00430379746835443
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0000669: pericyte","false","true",1,167.28,0.0151898734177215
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0000767: basophil","false","true",1,98.974,0.0089873417721519
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0000775: neutrophil","false","true",1,45.305,0.00411392405063291
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0000786: plasma cell","false","true",1,121.975,0.0110759493670886
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0000814: mature NK T cell","false","true",1,125.46,0.0113924050632911
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0000860: classical monocyte","false","true",1,468.384,0.0425316455696202
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0000875: non-classical monocyte","false","true",1,246.041,0.0223417721518987
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0001044: effector CD4-positive, alpha-beta T cell","false","false",1,8.364,0.000759493670886076
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0001050: effector CD8-positive, alpha-beta T cell","false","true",1,93.398,0.00848101265822785
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0002062: type I pneumocyte","false","true",1,932.586,0.0846835443037975
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0002063: type II pneumocyte","false","true",1,1690.225,0.153481012658228
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0002138: endothelial cell of lymphatic vessel","false","true",1,179.826,0.0163291139240506
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0002144: capillary endothelial cell","false","true",1,335.257,0.0304430379746835
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0002370: respiratory goblet cell","false","false",1,34.85,0.00316455696202532
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0002393: intermediate monocyte","false","false",1,15.334,0.00139240506329114
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0002543: vein endothelial cell","false","true",1,213.282,0.0193670886075949
"popV","Female","Lung","Lateral Segmental Bronchus","CL:0002598: bronchial smooth muscle cell","false","true",1,7.667,0.00069620253164557
"popV","Female","Lung","Lateral Segmental Bronchus","CL:1000271: lung ciliated cell","false","true",1,220.949,0.0200632911392405
"popV","Female","Lung","Lateral Segmental Bronchus","CL:1000413: endothelial cell of artery","false","true",1,36.941,0.00335443037974683
"popV","Female","Lung","Lateral Segmental Bronchus","CL:2000016: lung microvascular endothelial cell","false","false",1,0.697,0.0000632911392405063
"popV","Female","Lung","Lateral Segmental Bronchus","CL:4028006: alveolar type 2 fibroblast cell","false","true",1,2.091,0.000189873417721519
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0000057: fibroblast","false","true",1,3127,0.197911392405063
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0000071: blood vessel endothelial cell","false","true",1,3,0.000189873417721519
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0000158: club cell","false","true",1,601,0.0380379746835443
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0000192: smooth muscle cell","false","true",1,8,0.000506329113924051
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0000235: macrophage","false","true",1,2248,0.142278481012658
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0000236: B cell","false","true",1,391,0.024746835443038
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0000359: vascular associated smooth muscle cell","false","true",1,26,0.00164556962025316
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0000451: dendritic cell","false","true",1,97,0.00613924050632911
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0000624: CD4-positive, alpha-beta T cell","false","true",1,1745,0.110443037974683
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0000625: CD8-positive, alpha-beta T cell","false","true",1,248,0.0156962025316456
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0000646: basal cell","false","true",1,68,0.00430379746835443
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0000669: pericyte","false","true",1,240,0.0151898734177215
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0000767: basophil","false","true",1,142,0.0089873417721519
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0000775: neutrophil","false","true",1,65,0.00411392405063291
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0000786: plasma cell","false","true",1,175,0.0110759493670886
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0000814: mature NK T cell","false","true",1,180,0.0113924050632911
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0000860: classical monocyte","false","true",1,672,0.0425316455696202
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0000875: non-classical monocyte","false","true",1,353,0.0223417721518987
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0001044: effector CD4-positive, alpha-beta T cell","false","false",1,12,0.000759493670886076
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0001050: effector CD8-positive, alpha-beta T cell","false","true",1,134,0.00848101265822785
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0002062: type I pneumocyte","false","true",1,1338,0.0846835443037975
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0002063: type II pneumocyte","false","true",1,2425,0.153481012658228
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel","false","true",1,258,0.0163291139240506
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0002144: capillary endothelial cell","false","true",1,481,0.0304430379746835
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0002370: respiratory goblet cell","false","false",1,50,0.00316455696202532
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0002393: intermediate monocyte","false","false",1,22,0.00139240506329114
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0002543: vein endothelial cell","false","true",1,306,0.0193670886075949
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:0002598: bronchial smooth muscle cell","false","true",1,11,0.00069620253164557
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:1000271: lung ciliated cell","false","true",1,317,0.0200632911392405
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:1000413: endothelial cell of artery","false","true",1,53,0.00335443037974683
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:2000016: lung microvascular endothelial cell","false","false",1,1,0.0000632911392405063
"popV","Female","Lung","Medial Bronchopulmonary Segment","CL:4028006: alveolar type 2 fibroblast cell","false","true",1,3,0.000189873417721519
"popV","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000057: fibroblast","false","true",1,44052,0.109438621508619
"popV","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000071: blood vessel endothelial cell","false","true",1,2,0.00000496861080126302
"popV","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000158: club cell","false","true",1,14088,0.0349988944840967
"popV","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000192: smooth muscle cell","false","true",1,1,0.00000248430540063151
"popV","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000235: macrophage","false","true",1,14322,0.0355802219478445
"popV","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000236: B cell","false","true",1,585,0.00145331865936943
"popV","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000359: vascular associated smooth muscle cell","false","true",1,199,0.000494376774725671
"popV","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000451: dendritic cell","false","true",1,207,0.000514251217930723
"popV","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000624: CD4-positive, alpha-beta T cell","false","true",1,84280,0.209377259165224
"popV","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000625: CD8-positive, alpha-beta T cell","false","true",1,2725,0.00676973221672087
"popV","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000646: basal cell","false","true",1,5405,0.0134276706904133
"popV","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000669: pericyte","false","true",1,4262,0.0105881096174915
"popV","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000767: basophil","false","true",1,3809,0.00946271927100542
"popV","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000775: neutrophil","false","true",1,7385,0.0183465953836637
"popV","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000784: plasmacytoid dendritic cell","false","true",1,14,0.0000347802756088411
"popV","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000786: plasma cell","false","true",1,772,0.00191788376928753
"popV","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000814: mature NK T cell","false","true",1,1374,0.00341343562046769
"popV","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000860: classical monocyte","false","true",1,2897,0.00719703274562949
"popV","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000875: non-classical monocyte","false","true",1,1903,0.00472763317740176
