dataset_id,organ,is_rui_registered,assay_type,publication_status,group_name,uuid
HBM764.ZCQR.585,Kidney (Left),False,RNAseq,Published,University of California San Diego TMC,99c5c80509be87d2356d19a9ed8b22ff
HBM595.QDQD.996,Kidney (Right),False,RNAseq [Lab Processed],Published,University of California San Diego TMC,6ab211e1ca46633ceaeba0ae6f385538
HBM684.ZPCL.638,Kidney (Right),False,RNAseq [Lab Processed],Published,University of California San Diego TMC,91a46cd9228c04e77df05536a036824b
HBM437.KPNV.984,Kidney (Right),False,ATACseq [Lab Processed],Published,University of California San Diego TMC,6d094503393d6d41b6193c9d10e33d9e
HBM439.NZNH.823,Kidney (Left),False,ATACseq [Lab Processed],Published,University of California San Diego TMC,65b92f0191dc73e9470f46ceb217054d
HBM476.NNFJ.275,Kidney (Left),False,RNAseq [Lab Processed],Published,University of California San Diego TMC,4a682d67bea887e5bb1ade2bd137489e
HBM894.XCHW.375,Kidney (Left),False,ATACseq [Lab Processed],Published,University of California San Diego TMC,851d76f833dc8dc3debb8eb2d73d543b
HBM945.QNRF.244,Heart,False,RNAseq,Published,Stanford TMC,3eb2ebe44756a1a9cd244d8c9507fc7b
HBM846.LZNC.567,Large Intestine,False,RNAseq,Published,Stanford TMC,a04d0138ed6b28810c5afa01d392bbd5
HBM974.CTTF.889,Large Intestine,False,RNAseq,Published,Stanford TMC,a078805198f9f7f022b83de898a608a9
HBM338.HJRC.646,Large Intestine,False,RNAseq,Published,Stanford TMC,c3d36358b184be55ac977abea5755447
HBM394.NMWZ.594,Large Intestine,False,RNAseq,Published,Stanford TMC,57288d8a0a9374ea83f90582df8eafa2
HBM632.PMDT.978,Large Intestine,False,ATACseq,Published,Stanford TMC,f37a04bbcd5d50c035f85c5802a6c80e
HBM998.WTJK.564,Large Intestine,False,RNAseq,Published,Stanford TMC,f1937797246fa4592bff6166d7666de5
HBM778.QZPM.472,Large Intestine,False,RNAseq,Published,Stanford TMC,e18254c67c8a0bb625f3748a2501a0bb
HBM393.FCNB.633,Large Intestine,False,RNAseq,Published,Stanford TMC,492574f47224661fe8674f60373e44f4
HBM442.MWFQ.639,Large Intestine,False,ATACseq,Published,Stanford TMC,1956686d45a88c099ef8384ecf9f1329
HBM522.LSNV.433,Large Intestine,False,ATACseq,Published,Stanford TMC,f49b28c527d0e2cd077a0f0508e3caa4
HBM835.DHSZ.473,Large Intestine,False,ATACseq,Published,Stanford TMC,8dd2aaa4ac8f04b5bd57b2b6a83d4a5a
HBM397.SHGQ.476,Large Intestine,False,ATACseq,Published,Stanford TMC,889cc388af2a79caa599432b0d6318c5
HBM389.XRDV.828,Small Intestine,False,ATACseq,Published,Stanford TMC,6a50c7252f9bbd2aaa6e51714870d2d7
HBM232.XPHF.775,Large Intestine,False,ATACseq,Published,Stanford TMC,6bc71af5ff714288652e6dd5fad03ddb
HBM272.JZLF.372,Small Intestine,False,ATACseq,Published,Stanford TMC,f6ed30889867807d4e98ca90213bea26
HBM722.HPXF.559,Large Intestine,False,ATACseq,Published,Stanford TMC,9c3559f50056d46105184abe93b1808c
HBM227.XCNT.648,Large Intestine,False,ATACseq,Published,Stanford TMC,9305dcd562b822550c012b4c874826d5
HBM946.NKHN.264,Small Intestine,False,ATACseq,Published,Stanford TMC,7416fb51082a52f8a44f0a2c1a26a760
HBM424.RQMH.756,Large Intestine,False,ATACseq,Published,Stanford TMC,9d0aae934f73d2adb584640a466048ea
HBM255.JXWV.538,Small Intestine,False,ATACseq,Published,Stanford TMC,51c8c96154b5a5eaab69d6e7b565a853
HBM667.ZWGS.745,Small Intestine,False,ATACseq,Published,Stanford TMC,7c89b7dce321a97232715b980c1f26f5
HBM792.GHWK.356,Large Intestine,False,ATACseq,Published,Stanford TMC,25f6ffb3af74781c6285537cb032044b
HBM239.CKSF.677,Large Intestine,False,ATACseq,Published,Stanford TMC,71a7553b868d956063065b8c3ce139cd
HBM332.PGSG.277,Large Intestine,False,ATACseq,Published,Stanford TMC,b5542320c963e62c044bdf64200dffeb
HBM623.PHGT.682,Small Intestine,False,ATACseq,Published,Stanford TMC,6010ee082043a9adb055ec9b37b4fc99
HBM582.DFHH.268,Small Intestine,False,ATACseq,Published,Stanford TMC,3aa2cc682518460d6b279a084d94cfc8
HBM376.RMDH.899,Small Intestine,False,ATACseq,Published,Stanford TMC,bd4f1b9b8d088bd183ac0b5eb509ddd3
HBM658.RLQC.482,Small Intestine,False,ATACseq,Published,Stanford TMC,e1bd7aba6bca3997c7e3a1fa864d5f1a
HBM535.KPZS.733,Small Intestine,False,ATACseq,Published,Stanford TMC,409fabf60db9765df35df0ab98f875ba
HBM993.LPCM.624,Small Intestine,False,ATACseq,Published,Stanford TMC,73923ed32b8bbbe6c2b665da5cd704fb
HBM882.HDWL.396,Small Intestine,False,ATACseq,Published,Stanford TMC,8ea3066683025198c4bdeed332ab526b
HBM747.VBFK.754,Large Intestine,False,ATACseq,Published,Stanford TMC,37681097fefaf6e81a90c730f1611cc3
HBM452.SKFP.725,Large Intestine,False,ATACseq,Published,Stanford TMC,a4a5e2be07e539c6d279d15dff56024f
HBM849.QFWQ.926,Large Intestine,False,ATACseq,Published,Stanford TMC,5b231e4b873358463d5ec4d450c45af4
HBM357.WRHQ.827,Small Intestine,False,ATACseq,Published,Stanford TMC,77f80b6c8ed9f05884edcd55e6885246
HBM748.MMQM.339,Small Intestine,False,ATACseq,Published,Stanford TMC,ab1bc92be85ba60264dbee1e972c044c
HBM372.FSCF.979,Small Intestine,False,ATACseq,Published,Stanford TMC,2882f80c0984a4cfccd2334e3af6086f
HBM865.WSGK.682,Large Intestine,False,ATACseq,Published,Stanford TMC,f76546f9cc1384a0eeee8a68377083fb
HBM443.RQDW.442,Small Intestine,False,ATACseq,Published,Stanford TMC,6c8d52f0a25836e37c5e0e9701149c7c
HBM739.KSDT.896,Small Intestine,False,ATACseq,Published,Stanford TMC,358bd1827276b638cdf5499b725c46d9
HBM732.ZRVL.777,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,1458e7ee56464fe66e318c2beae03ea1
HBM332.NPHW.423,Skin,False,Cell DIVE [DeepCell + SPRM],Processing,General Electric RTI,da7986ab10ec94b8559d7a9497da6b11
HBM544.NGSC.372,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,05f2d30d8566499ae87fe9db59d62952
HBM558.LPPJ.448,Lung (Right),False,RNAseq,QA,University of California San Diego TMC,00f1fbb3ecfcaaf4d8d54a7866b0fcad
HBM486.TLHQ.556,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,ba11361a61f3a885c27156237dd9c9f6
HBM552.SPMW.897,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,5613aa8d807dd732b23b1dd667afb190
HBM738.HFPL.924,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,c20c7ab11a43b791f9b00619f22732c5
HBM993.ZZWK.542,Skin,False,Cell DIVE,QA,General Electric RTI,1775f81a5e3186cd527f8535a2010fe8
HBM775.JPHP.327,Skin,False,Cell DIVE,QA,General Electric RTI,2630ecad17e612d15478763f5dd3184a
HBM397.WXXH.736,Skin,False,Cell DIVE,QA,General Electric RTI,f22a9ba97b79eefe6b152b4315e43c76
HBM289.XGJN.789,Skin,False,Cell DIVE,QA,General Electric RTI,d5591e72c2f16713e1499b17d3633d30
HBM546.BXZQ.832,Skin,False,Cell DIVE,Invalid,General Electric RTI,728dad922b801816202d149c6ff21260
HBM233.TRXX.696,Skin,False,Cell DIVE,Invalid,General Electric RTI,20a94e74a0bfa73a1cc465aa76e4e201
HBM644.LXZS.236,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,2fa4239fa39ce5e9adc6f4a4eaa5806e
HBM683.HBWP.483,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,ccd74c91eef91218f60edc9fa01763df
HBM239.JRDG.684,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,9ffb9c700cb48d493520eea8db292cbf
HBM323.BJTK.592,Small Intestine,False,seqFISH,Invalid,California Institute of Technology TMC,b67a7d0155b1fef20aeaaaf562447216
HBM532.TSCP.992,Spleen,False,seqFISH,Invalid,California Institute of Technology TMC,738c796f35f6458dd572906464812eed
HBM342.JXTM.752,Small Intestine,False,seqFISH,Invalid,California Institute of Technology TMC,f4f3b27f674ca96f47e291a16438fb9d
HBM675.BGMC.952,Spleen,False,seqFISH,Invalid,California Institute of Technology TMC,bf59a3fa6f79c00a096edd96b05f1512
HBM646.LJNR.386,Heart,False,seqFISH,Invalid,California Institute of Technology TMC,fb531318113c8a93db119d25b68bbae3
HBM397.JWPP.377,Small Intestine,False,seqFISH,Invalid,California Institute of Technology TMC,95c7f088709c65fe6a216e8d452b19e0
HBM347.RFGL.437,Kidney (Right),False,ATACseq,Published,University of California San Diego TMC,3afa894b33c63af24563acc116ba79a9
HBM532.KVBJ.683,Kidney (Left),False,Auto-fluorescence [Image Pyramid],QA,Vanderbilt TMC,7cce363db6ff591e50150722848adce5
HBM822.JCXG.559,Kidney (Left),False,Auto-fluorescence [Image Pyramid],QA,Vanderbilt TMC,b5ad4d6da5f165ebed4343a5f40cc239
HBM878.JDXQ.275,Small Intestine,False,LC-MS,Published,Stanford TMC,8ce05bcc1a17a6dc07ba59c6195572a4
HBM836.RDTL.835,Small Intestine,False,LC-MS,Published,Stanford TMC,7a953eaedc6ff98a5be8e690835bb7f2
HBM897.QVCK.438,Large Intestine,False,LC-MS,Published,Stanford TMC,e6004d5c0b3cbb4982c1c8af05c71330
HBM534.DDKT.622,Large Intestine,False,LC-MS,Published,Stanford TMC,d378a28ea9816bf21105285091b4f893
HBM683.ZZPK.428,Large Intestine,False,LC-MS,Published,Stanford TMC,87275cf59d1db37573a009ab7d2a701a
HBM726.PTRL.976,Small Intestine,False,LC-MS,Published,Stanford TMC,b175af0426b80755b245b17023a3ff3d
HBM687.SQGT.679,Small Intestine,False,LC-MS,Published,Stanford TMC,5a5579ca4e09973071d63cdeb3ef9e41
HBM825.RFCZ.782,Large Intestine,False,LC-MS,Published,Stanford TMC,772f352fdd16fbba1131646ac83856b5
HBM942.RCCG.376,Small Intestine,False,LC-MS,Published,Stanford TMC,b22a946cfb6d2c62f61a06ea82b39043
HBM788.HVVL.358,Small Intestine,False,LC-MS,Published,Stanford TMC,a56b74d503e326e633c829f5cfd58167
HBM533.MGCR.574,Large Intestine,False,LC-MS,Published,Stanford TMC,169483305fc7e47981885d5e5d85e23e
HBM679.MZHV.399,Large Intestine,False,LC-MS,Published,Stanford TMC,0cf7dd89a769719f83da1aff2e2218f9
HBM993.GVRL.367,Small Intestine,False,LC-MS,Published,Stanford TMC,d3d83dc54ae8e55489b39cd2969ec7bd
HBM559.LDFK.532,Small Intestine,False,LC-MS,Published,Stanford TMC,dfb8bf6170e900a2ee71e4108f64404c
HBM757.CMSL.897,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,0ddcb561cbe33f166b141410b94feb5c
HBM778.VKRZ.934,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,9607480b01f011eba4617b6a4832e23a
HBM838.LDFP.578,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,5bf1e7b295343c4537206beda25aa4ca
HBM472.ZSRG.586,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,8021811b71034bd0d5067fbbf1376517
HBM492.QPNN.579,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,2e3fc1d75031ab74e6293d3ea9cfabfb
HBM855.WDSW.324,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,cde910559a1e4c3f100f3dbbf656ff66
HBM792.VKFF.896,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,7b4cccc998b392ddc9be0e963f685eea
HBM235.XBFH.748,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,c210f6007f6c536fd5ebc155772ac7d5
HBM235.VJDS.538,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,171d35f4f8db5b410a001045eed1d3da
HBM788.FTPM.678,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,1f43f9c006b39fb6b3a0018df8605b09
HBM573.WKFM.353,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,206f2cd55c37c08c292e76a14faac1d7
HBM999.WTPR.345,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,1a1dfd09fba17916553ab01d60f01e5c
HBM983.GZFC.655,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,434e7d00271b96eed95257c2407d77de
HBM797.LGRT.458,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,19f5da8bd41b570b4293db13d10cfb78
HBM435.LRVW.452,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,9f22c3fa71d1f754f8d0f3af23f298c3
HBM555.XWZF.794,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,e5d10919cabfcdd9bce5a3ed06bbeb6e
HBM223.RWLG.454,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,1b094401a7b90223b6353161dbb683f7
HBM382.VHCQ.532,Small Intestine,False,RNAseq,Published,Stanford TMC,c591e842e21e4aae360cba2b45deba4b
HBM292.FTLJ.343,Small Intestine,False,RNAseq,Published,Stanford TMC,0de3181b777383b7b918d4402021fb34
HBM378.WGXD.394,Heart,False,RNAseq,Published,Stanford TMC,e62b7f592efe97894de86cfabbfddde8
HBM854.LQKL.226,Heart,False,RNAseq,Published,Stanford TMC,9b048a63ac274e36942d49961c330b76
HBM662.TPHW.377,Heart,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,f9c4c2769a05f747be7a72649f1b9a1f
HBM822.JNRQ.566,Heart,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,73c288efe5dc76ebbf11e965fbbf2d9a
HBM579.JKPM.857,Large Intestine,False,RNAseq,Published,Stanford TMC,26f0411b367f3be866f907609909fc5b
HBM874.FDKQ.476,Large Intestine,False,RNAseq,Published,Stanford TMC,d367010937ddd3f4739a2b57a5c66dd3
HBM967.JBBL.592,Small Intestine,False,RNAseq,Published,Stanford TMC,cd8487742758d290c7b75ae1a7977a9d
HBM254.XFHN.834,Small Intestine,False,RNAseq,Published,Stanford TMC,686243718a2576586d1ff8b1854290cb
HBM983.LKMP.544,Small Intestine,False,RNAseq,Published,Stanford TMC,20ee458e5ee361717b68ca72caf6044e
HBM895.RVGB.733,Small Intestine,False,RNAseq,Published,Stanford TMC,53d1bd99fee337798f475832c2ba4fa6
HBM928.PDBD.287,Small Intestine,False,RNAseq,Published,Stanford TMC,6ae023b460185e73a654b43fb5b1da39
HBM553.DVSQ.754,Large Intestine,False,RNAseq,Published,Stanford TMC,b8afd4c6c7f3f2c7f1808c3b064a450e
HBM639.VPHX.366,Small Intestine,False,RNAseq,Published,Stanford TMC,74cb901ee59ef91f84a7e4374eed3a88
HBM895.FSVF.555,Small Intestine,False,RNAseq,Published,Stanford TMC,42f54c941c23b7a02217b346289fea26
HBM543.QTVF.423,Small Intestine,False,RNAseq,Published,Stanford TMC,95e663b70aa23ba0bc44709cef9da207
HBM493.KSXW.563,Small Intestine,False,RNAseq,Published,Stanford TMC,96d700c91f1bd7582baeea4f1ca6d68c
HBM479.LFNT.246,Small Intestine,False,RNAseq,Published,Stanford TMC,2264b5a1854d2a1f8e96f141deb17c99
HBM575.GQQG.346,Small Intestine,False,RNAseq,Published,Stanford TMC,acfd5dd9ac11bbbea7f09dbfb3fc56ee
HBM793.LCCQ.642,Large Intestine,False,RNAseq,Published,Stanford TMC,4c26f91beabafb3290fad2bfbdc68ab3
HBM823.WFSK.755,Large Intestine,False,CODEX [Cytokit + SPRM],Invalid,Stanford TMC,8a7f00f75cc44b1e1a61a7d6d3902cb1
HBM643.RNVT.842,Large Intestine,False,CODEX [Cytokit + SPRM],Invalid,Stanford TMC,3b0919a20bb61ffb7e880261651fcea6
HBM664.DZXQ.368,Lung (Right),False,Cell DIVE,QA,General Electric RTI,afdcf5ff7776fb4463af8f251b57eb36
HBM948.WLJK.772,Bronchus (Right),False,Cell DIVE,QA,General Electric RTI,90e8a777898feac1ac0d2bbe3855b3f3
HBM832.BXFF.523,Lung (Right),False,Cell DIVE,QA,General Electric RTI,dbec4be76309a37077498eb37fe49309
HBM565.SQDP.934,Lung (Right),False,Cell DIVE,QA,General Electric RTI,0818138c21aec83ce786e7b4f6013dfa
HBM367.NSZK.788,Large Intestine,False,RNAseq,Published,Stanford TMC,16fef963a9127d53bcda032160ff1402
HBM925.FQDP.328,Large Intestine,False,RNAseq,Published,Stanford TMC,1f9e84f5306c1cc75db6018ef7c4dd9e
HBM373.FZMG.625,Small Intestine,False,RNAseq,Published,Stanford TMC,01a34636e8eeb3a842d912c80a6d0902
HBM655.MFTK.764,Large Intestine,False,RNAseq,Published,Stanford TMC,10012437067c8d88d8b797f44d14cc20
HBM545.QLKW.543,Large Intestine,False,RNAseq,Published,Stanford TMC,c7792716bfc42c5eae0fb4e63392523d
HBM439.LWSZ.467,Small Intestine,False,RNAseq,Published,Stanford TMC,4f20058fbdca73ddbf8a0fe4e7553fca
HBM243.MXBM.589,Large Intestine,False,RNAseq,Published,Stanford TMC,a14a50984e915e1d6f076c0c8a3b8712
HBM949.PNXL.623,Large Intestine,False,RNAseq,Published,Stanford TMC,025e083e54722e695cdecdae4fb103e7
HBM684.SLGB.599,Small Intestine,False,RNAseq,Published,Stanford TMC,64e3949e4a4cc433e64745204f20fe27
HBM379.PCLL.836,Small Intestine,False,RNAseq,Published,Stanford TMC,27b0957d7c43322c272882937c0b94ea
HBM233.XQZM.395,Large Intestine,False,RNAseq,Published,Stanford TMC,63325f48a2b8ab0564617a9cf9590abb
HBM745.GCNN.553,Large Intestine,False,RNAseq,Published,Stanford TMC,d0d78e336b44bdd16c16bddb646de88e
HBM247.JTNN.859,Large Intestine,False,RNAseq,Published,Stanford TMC,ceffeb49ca259e17abfc828aff56390c
HBM892.VLVC.242,Small Intestine,False,RNAseq,Published,Stanford TMC,a7c8b90ce69d5f4af3bb69d1c4d88141
HBM324.MKDC.693,Small Intestine,False,RNAseq,Published,Stanford TMC,c229933621ef4017e2e6d5352e1f40f0
HBM487.WJST.938,Small Intestine,False,RNAseq,Published,Stanford TMC,0c36dd5c4e727cfd2efd806138268731
HBM399.GZRJ.726,Small Intestine,False,RNAseq,Published,Stanford TMC,02a6e7da940786a38256900fab831423
HBM987.BFBR.496,Small Intestine,False,RNAseq,Published,Stanford TMC,d4ed311cea19bf0390f51a57730569bf
HBM477.KVFD.827,Large Intestine,False,RNAseq,Published,Stanford TMC,e79b021fd60b54850cbb5bf45da1b7f5
HBM879.DFQN.248,Small Intestine,False,RNAseq,Published,Stanford TMC,3f62a59458e0e45bfbac3af284d6a2bd
HBM453.GWNF.247,Small Intestine,False,RNAseq,Published,Stanford TMC,b34aa1ec24b8447eee710534e26d4639
HBM569.FMVR.429,Small Intestine,False,RNAseq,Published,Stanford TMC,6fe00b07bb06a5bfbb5ed72932606ec3
HBM599.CXNC.464,Large Intestine,False,RNAseq,Published,Stanford TMC,d0da20a749142b837cb88e665721211d
HBM354.FMKQ.822,Small Intestine,False,RNAseq,Published,Stanford TMC,d5dd96696e53ff1c1f8df8b421531d87
HBM433.SPRB.778,Large Intestine,False,RNAseq,Published,Stanford TMC,0523eb73b97a09a4ec7397fc1906988f
HBM889.DMLC.292,Small Intestine,False,RNAseq,Published,Stanford TMC,63879f03276f1d5f4cfa81fb841f60d4
HBM367.ZMBH.758,Large Intestine,False,RNAseq,Published,Stanford TMC,d611a7de3a07bd5b88e669ece6a8c9b0
HBM557.VZPM.253,Large Intestine,False,RNAseq,Published,Stanford TMC,42b9ac26846bfaa27a425ad2bec1cd94
HBM373.VTNH.683,Large Intestine,False,RNAseq,Published,Stanford TMC,f7ca614f1282fa4e461f855dced982b8
HBM657.XWQQ.636,Small Intestine,False,RNAseq,Published,Stanford TMC,3b3f5daa672e3cd0106b368a43ff3354
HBM558.BHPZ.328,Small Intestine,False,RNAseq,Published,Stanford TMC,c30a75c9f3188b8ee551f0382e213eeb
HBM346.LSFW.324,Small Intestine,False,RNAseq,Published,Stanford TMC,73f3863fe703f4d303809907d474ec90
HBM322.TNGF.859,Large Intestine,False,RNAseq,Published,Stanford TMC,2e6c312200bea94f832c966850c97e18
HBM958.VZLG.297,Small Intestine,False,RNAseq,Published,Stanford TMC,986c769e5fe01c550b75e461a4fe8891
HBM638.CDHV.585,Small Intestine,False,RNAseq,Published,Stanford TMC,8c4027a8eb765d6c27f2f08e718e830a
HBM659.GSQR.225,Large Intestine,False,RNAseq,Published,Stanford TMC,555eaeb0e58682538a5bbdc2af2f9bd0
HBM549.NVRB.722,Kidney (Left),False,Auto-fluorescence [Image Pyramid],QA,Vanderbilt TMC,d9e059bbaa8d8cb37071590527735f0b
HBM538.FJZH.237,Kidney (Left),False,Auto-fluorescence,QA,Vanderbilt TMC,92df024f9ad91137675019284d7b68d9
HBM788.QPBW.699,Heart,False,ATACseq,QA,California Institute of Technology TMC,cc7c63c6d10c762d1efebda45d2dc784
HBM455.GZWR.877,Skin,False,Cell DIVE [DeepCell + SPRM],New,General Electric RTI,6b7ca7dd66015371c1dfb61b8390c71e
HBM249.XRCZ.258,Skin,False,Cell DIVE [DeepCell + SPRM],Invalid,General Electric RTI,5e431ecbc2a5ff334d6407e924ebaf7a
HBM657.CDHD.889,Skin,False,Cell DIVE,QA,General Electric RTI,2a8f9054ab7f39fac1fc05444d7d3eb6
HBM733.ZKKC.436,Skin,False,Cell DIVE [DeepCell + SPRM],Invalid,General Electric RTI,ad03584eee2be1fbff18bb2db9281c25
HBM258.LPGK.484,Skin,False,Cell DIVE,QA,General Electric RTI,77803dd6ac572ad570034053589266c8
HBM443.LGZK.435,Small Intestine,False,CODEX,Published,Stanford TMC,ceeb65e769fd592cbc9caad267cbe4fe
HBM622.STKS.394,Large Intestine,False,CODEX,Published,Stanford TMC,61e800af49715fa70ec90a7c53f3c389
HBM792.FFJT.499,Large Intestine,False,CODEX,Published,Stanford TMC,a0946b9a99b0940c5e9eb7587deafee5
HBM466.XSKL.867,Small Intestine,False,CODEX,Published,Stanford TMC,61b3818a8c762a5708b275a714360608
HBM893.MCGS.487,Small Intestine,False,CODEX,Published,Stanford TMC,133bc98251c8b80923f550ea2678380e
HBM742.NHHQ.357,Large Intestine,False,CODEX,Published,Stanford TMC,98c1bc0a44802108a6dcf8ce281628a7
HBM953.KMTG.758,Small Intestine,False,CODEX,Published,Stanford TMC,262419be2d6fc1fbbbdcbf9645d7b11a
HBM429.LLRT.546,Large Intestine,False,CODEX,Published,Stanford TMC,2958cd11dad5ee8bcf7bf8d4b3e4a128
HBM687.SJLD.889,Small Intestine,False,CODEX,Published,Stanford TMC,1ef4a756160bd478823f7f400c3d3709
HBM996.MDQH.988,Small Intestine,False,CODEX,Published,Stanford TMC,1aea5d37b6bef49653515595f228c545
HBM284.SBPR.357,Small Intestine,False,CODEX,Published,Stanford TMC,a9d4471b41cd0d8185e12dd6c5a48e96
HBM676.QVGZ.455,Small Intestine,False,CODEX,Published,Stanford TMC,fb71322290f359a730b709e2c58f8897
HBM424.STVV.842,Large Intestine,False,CODEX,Published,Stanford TMC,ec8f9880b5dda90c3c6017ba670097a9
HBM739.HCWP.359,Large Intestine,False,CODEX,Published,Stanford TMC,699e1e0966bf3bc53e8a114eff9c75d0
HBM899.KTQM.246,Small Intestine,False,CODEX,Published,Stanford TMC,5dcd80f33dd59321055f621791918516
HBM394.VSKR.883,Small Intestine,False,CODEX,Published,Stanford TMC,5afac98d9f449f2169b505179dd96f0e
HBM334.QWFV.953,Large Intestine,False,CODEX,Published,Stanford TMC,98d54824c0eb9843865dfc3a53b4cff4
HBM438.JXJW.249,Large Intestine,False,CODEX,Published,Stanford TMC,3f3fc7fbd6c9ddffd3cd96e07b946252
HBM439.WJDV.974,Large Intestine,False,CODEX,Published,Stanford TMC,153b0fe8575ff1a17768319ba6dbaa5c
HBM785.FJVT.469,Small Intestine,False,CODEX,Published,Stanford TMC,8704f735f701691de8ba8f88ebf01a77
HBM666.RBCG.529,Small Intestine,False,CODEX,Published,Stanford TMC,3a4fb23a49fba2647dba2b8f57976d25
HBM683.NRPR.962,Large Intestine,False,CODEX,Published,Stanford TMC,52ef1c33a11494b43d8979e0e6057caa
HBM964.FPNH.767,Large Intestine,False,CODEX,Published,Stanford TMC,59f7fa785f9dbd46f45758e22454e912
HBM462.JKCN.863,Large Intestine,False,CODEX,Published,Stanford TMC,5b8a17e92defe510fa91b3a97a728831
HBM945.FSHR.864,Small Intestine,False,CODEX,Published,Stanford TMC,11b4f413984624557c2b1a4566b0d71a
HBM727.DMKG.675,Small Intestine,False,CODEX,Published,Stanford TMC,40b8449d2e4edbf2168dfadaefd0ffe4
HBM729.XTBN.693,Large Intestine,False,CODEX,Published,Stanford TMC,4887c97a8f862dfd0927fca83772da67
HBM938.KMNW.825,Large Intestine,False,CODEX,Published,Stanford TMC,c5334b682758b141c481f87ae010b537
HBM934.KLGL.584,Small Intestine,False,CODEX,Published,Stanford TMC,0daec302e2745287b29948a8c8c30cf1
HBM575.THQM.284,Large Intestine,False,CODEX,Published,Stanford TMC,e6fd525b837f4cf736c8af830f4f750f
HBM353.NZVQ.793,Large Intestine,False,CODEX,Published,Stanford TMC,3480cd404d4bacd7bb8d21be8de12c6c
HBM845.VMSZ.536,Small Intestine,False,CODEX,Published,Stanford TMC,7b8380782bc3f9ba8dca693909477b66
HBM387.KXLD.867,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,a92aab96145d181dafcd9039c5255737
HBM973.XRLR.365,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,74c2dc4a46ea54e64287d80d04d15959
HBM258.RBCM.393,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,77c4620cac87b7b943402744899270b8
HBM337.GJHZ.665,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,1e9014699d8452a281588dc4d2515d1a
HBM272.KQDJ.873,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,490f1116f9f13ad4c26f07cad8011553
HBM969.VBPS.239,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,69b3d856a476114c1819287d0d688387
HBM876.NMKV.392,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,7654bacb99511aaaa669bf4e623b5baf
HBM543.DWSW.978,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,2fc79a0ddab0e95d5935b3234f5cf372
HBM348.FXGT.728,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,d3e8350bdcc7a5851deb22045c3af31a
HBM684.XVPK.336,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,410d5aa19fb98abaef973a280894b31a
HBM489.LPCX.978,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,d9b43585124c9872131c951a815d2ab1
HBM832.WWZH.575,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,5375b8c6a773017052517bfdc0e042cc
HBM754.SJMP.486,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,357c2f00be8e423df10bb2f8c33acfc6
HBM797.HSMJ.596,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,335b1b3960f1c82a357fa265fc427c64
HBM586.QXWD.492,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,4e5fa1b5fb6554e9e91d56750716d731
HBM246.PZPG.573,Kidney (Left),False,Slide-seq,Published,Broad Institute RTI,b5387a565365d5e943d444917f8c9661
